Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,TrendOK,LiquidityOK
SNOW,SNOWFLAKE INC. A,SNOW,328.0,USD,37.43400442764453,18.51,0.0,Seitwärts,0.0,0.0,48.8,55.9,Zyklus-neutral,-53.09,125.912,0.0,1285029632.0,61811384320.0,4386721792.0,2.08,28.7,-30.76,-2.06,1.367,76.66,"[57.4, 0.0, 0.0, 44.05, 1.67]",112.415726,47.7,LOW,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.7679558011049724, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US8334451098,SNOW,SNOW,Gehirn,212.77,0.6301217072743386,0.36631447966343167,0.5630006703868291,4230455.55,1387589420.3999999,217.23244995117187,0.5099033320009314,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.15389554050834842,Technology,Software - Application,United States,USD,-0.3372688161912718,37.43400442764453,55.9,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",48.75,62.75,,bull,stock,,,,0.08753851513769262,SNOW,SNOWFLAKE INC. A,US8334451098,SNOW,SNOW,Gehirn,Technology,Software - Application,United States,USD,328.0,212.77,37.43400442764453,18.51,0.0,47.7,Seitwärts,48.8,Zyklus-neutral,0.15389554050834842,0.5099033320009314,217.23244995117187,0.6301217072743386,0.36631447966343167,0.5630006703868291,4230455.55,1387589420.3999999,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,SNOW,SNOW,Software - Application,True,True
OGN,ORGANON + CO.,OGN,13.760000228881836,USD,47.262878785791095,18.41,0.0,Seitwärts,0.0,0.0,37.4,0.0,Zyklus-Tief,71.62,974.393,102.0,394000000.0,10186466304.0,6301000192.0,3.87,1.3,7.95,9.25,1.754,76.86,"[2.6, 100.0, 0.0, 100.0, 33.89]",2.035662,37.0,LOW,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.19889502762430933, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US68622V1061,OGN,OGN,Pharma & Gesundheit,8.98,0.6687248042092376,0.4187232038530718,0.4796104013142062,2831785.6,38965370.50414429,10.101356394290924,0.3621933225382188,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.014579771061296709,Healthcare,Drug Manufacturers - General,United States,USD,0.0,47.262878785791095,0.0,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech",51.07,70.43,,bull,stock,,,,0.08753851513769262,OGN,ORGANON + CO.,US68622V1061,OGN,OGN,Pharma & Gesundheit,Healthcare,Drug Manufacturers - General,United States,USD,13.760000228881836,8.98,47.262878785791095,18.41,0.0,37.0,Seitwärts,37.4,Zyklus-Tief,0.014579771061296709,0.3621933225382188,10.101356394290924,0.6687248042092376,0.4187232038530718,0.4796104013142062,2831785.6,38965370.50414429,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,OGN,OGN,Drug Manufacturers - General,True,True
CNC,CENTENE CORP.,CNC,64.75,USD,122.96831252983517,17.95,0.0,Seitwärts,0.0,0.0,40.7,16.9,Zyklus-Tief,-28.68,86.762,0.0,5197749760.0,16662495232.0,176151003136.0,31.19,23.1,-3.79,19.31,1.1,96.84,"[46.2, 0.0, 0.0, 83.06, 26.02]",9.792917,53.1,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.47513812154696133, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US15135B1017,CNC,CNC,Pharma & Gesundheit,41.68,0.4920141344391697,0.3454860804709038,0.32726890355175187,3900180.45,252536684.13750002,49.581249961853025,0.3059372252578858,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.027490828559293412,Healthcare,Healthcare Plans,United States,USD,-0.887803175874069,122.96831252983517,16.9,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech",44.37,51.86,,bull,stock,,,,0.08753851513769262,CNC,CENTENE CORP.,US15135B1017,CNC,CNC,Pharma & Gesundheit,Healthcare,Healthcare Plans,United States,USD,64.75,41.68,122.96831252983517,17.95,0.0,53.1,Seitwärts,40.7,Zyklus-Tief,0.027490828559293412,0.3059372252578858,49.581249961853025,0.4920141344391697,0.3454860804709038,0.32726890355175187,3900180.45,252536684.13750002,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,CNC,CNC,Healthcare Plans,True,True
TEM,Tempus AI,TEM,64.04000091552734,USD,-15.581333508730955,17.28,0.0,Seitwärts,0.0,0.0,46.7,31.3,Zyklus-neutral,-72.61,263.048,0.0,-108350376.0,10517640192.0,1105257984.0,-1.03,84.7,-18.45,66.25,3.275,55.68,"[100.0, 0.0, 0.0, 68.71, 100.0]",-119.52941,45.8,LOW,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.580110497237569, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US88023B1035,TEM,TEM,Pharma 🧪,,0.7225115450613754,0.3605191197752469,0.5975786998831909,7405840.7,474270045.2082497,56.55544984817505,0.13234005011797834,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.1960148125935639,Healthcare,Health Information Services,United States,USD,-9.407273017695793,-15.581333508730955,31.3,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech",48.51,67.88,,bull,stock,,,,0.08753851513769262,TEM,Tempus AI,US88023B1035,TEM,TEM,Pharma 🧪,Healthcare,Health Information Services,United States,USD,64.04000091552734,,-15.581333508730955,17.28,0.0,45.8,Seitwärts,46.7,Zyklus-neutral,0.1960148125935639,0.13234005011797834,56.55544984817505,0.7225115450613754,0.3605191197752469,0.5975786998831909,7405840.7,474270045.2082497,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,TEM,TEM,Health Information Services,True,True
IFX.DE,INFINEON TECH.,IFX.DE,57.16999816894531,EUR,58.639450453659414,17.11,0.0,Seitwärts,0.0,0.0,57.6,40.9,Zyklus-neutral,5.71,41.673,83.0,1671250048.0,61230231552.0,14899999744.0,2.73,7.0,6.88,13.88,1.721,55.03,"[14.0, 11.42, 0.0, 59.12, 22.1]",18.915174,49.5,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.4530386740331491, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0006231004,IFX.DE,IFX.DE,Gehirn,42.32,0.5140452190946214,0.3188426216590768,0.38454545627940784,3783611.8,216309079.67799985,52.643107194900516,0.08599209308228883,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.3171071080115786,Technology,Semiconductors,Germany,EUR,3.587605710281916,58.639450453659414,40.9,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",42.56,50.24,,bull,stock,,,,0.08753851513769262,IFX.DE,INFINEON TECH.,DE0006231004,IFX.DE,IFX.DE,Gehirn,Technology,Semiconductors,Germany,EUR,57.16999816894531,42.32,58.639450453659414,17.11,0.0,49.5,Seitwärts,57.6,Zyklus-neutral,-0.3171071080115786,0.08599209308228883,52.643107194900516,0.5140452190946214,0.3188426216590768,0.38454545627940784,3783611.8,216309079.67799985,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,IFX.DE,IFX.DE,Semiconductors,True,True
OXY,OCCIDENTAL PET.,OXY,59.099998474121094,USD,26.700652594586472,17.01,1.07,BUY,46.95,51.24,47.2,75.7,Zyklus-neutral,5.96,62.221,206.0,3033125120.0,75094687744.0,26601000960.0,4.04,-7.7,8.17,0.47,0.935,51.31,"[0.0, 11.92, 0.0, 44.3, 7.41]",41.212414,55.7,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.569060773480663, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US6745991058,OXY,OXY,Energie,44.53,0.3560720221314924,0.227695098036639,0.2729252578974719,7931950.45,468778259.4918041,51.66572172164917,0.1438918591425924,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.009175960254810267,Energy,Oil & Gas E&P,United States,USD,-0.1183026820862021,26.700652594586472,75.7,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",36.81,32.92,,bull,stock,,,,0.08753851513769262,OXY,OCCIDENTAL PET.,US6745991058,OXY,OXY,Energie,Energy,Oil & Gas E&P,United States,USD,59.099998474121094,44.53,26.700652594586472,17.01,1.07,55.7,BUY,47.2,Zyklus-neutral,-0.009175960254810267,0.1438918591425924,51.66572172164917,0.3560720221314924,0.227695098036639,0.2729252578974719,7931950.45,468778259.4918041,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,OXY,OXY,Oil & Gas E&P,True,True
YCA.L,YELLOW CAKE PLC,YCA.L,607.0,GBp,24.538368404025192,16.95,0.0,Seitwärts,0.0,0.0,58.0,8.2,Zyklus-Tief,-0.45,100.0,0.0,-3478875.0,1350797696.0,5420000.0,-0.26,0.0,-153.91,-153.91,35.049,56.08,"[0.0, 0.0, 0.0, 91.83, 100.0]",-239.24458,44.6,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.6298342541436464, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",JE00BF50RG45,YCA.L,YCA.L,Energie,679.0,0.3338756937713255,0.20456299096879904,0.2832409972299169,1171531.35,711119529.45,582.3325,0.042359820205810195,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.04483147929724107,Energy,Uranium,Jersey,GBp,0.5799502899751507,24.538368404025192,8.2,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",38.62,38.83,,bull,stock,,,,0.08753851513769262,YCA.L,YELLOW CAKE PLC,JE00BF50RG45,YCA.L,YCA.L,Energie,Energy,Uranium,Jersey,GBp,607.0,679.0,24.538368404025192,16.95,0.0,44.6,Seitwärts,58.0,Zyklus-Tief,0.04483147929724107,0.042359820205810195,582.3325,0.3338756937713255,0.20456299096879904,0.2832409972299169,1171531.35,711119529.45,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,YCA.L,YCA.L,Uranium,True,True
PGY,Pagaya Technologies Ltd.,PGY,21.979999542236328,USD,-40.40130448575493,16.7,0.0,Seitwärts,0.0,0.0,52.6,0.5,Zyklus-Tief,-36.31,141.786,0.0,196523376.0,1852567424.0,1245945984.0,10.61,36.1,-15.32,20.78,5.113,63.62,"[72.2, 0.0, 0.0, 99.55, 76.3]",4.0632296,42.5,LOW,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.24861878453038677, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",IL0011858912,PGY,PGY,,,0.7516936224781763,0.4899628979144126,0.757133074416896,2671162.35,58712147.230238914,17.371174964904785,0.26531449868202994,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.3885067737204957,Technology,Software - Infrastructure,United States,USD,-5.503012356191372,-40.40130448575493,0.5,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto",50.63,77.18,,bull,stock,,,,0.08753851513769262,PGY,Pagaya Technologies Ltd.,IL0011858912,PGY,PGY,,Technology,Software - Infrastructure,United States,USD,21.979999542236328,,-40.40130448575493,16.7,0.0,42.5,Seitwärts,52.6,Zyklus-Tief,0.3885067737204957,0.26531449868202994,17.371174964904785,0.7516936224781763,0.4899628979144126,0.757133074416896,2671162.35,58712147.230238914,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,PGY,PGY,Software - Infrastructure,True,True
FME.DE,FRESEN.MED.CARE,FME.DE,40.130001068115234,EUR,-3.169578803312312,16.61,0.0,Seitwärts,0.0,0.0,60.1,93.6,Zyklus-Hoch,0.0,72.403,749.0,0.0,1.0,28795244.0,0.0,0.0,-80.39,-80.39,0.247,14.23,"[0.0, 0.0, 0.0, 6.36, 25.0]",0.0,40.2,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.18232044198895025, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0005785802,FME.DE,FME.DE,Pharma & Gesundheit,37.13,0.2863207590380736,0.2843020189875169,0.26920641887056695,828214.5,33236248.769628525,38.814833374023436,0.03388312095581392,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.05710122558809383,Healthcare,Medical Care Facilities,Germany,EUR,-0.5698700167445891,-3.169578803312312,93.6,stock,S13 Gesundheit,pillar,82.0,manual thematic assignment after stack redesign,"healthcare, pharma, medtech",39.59,43.43,,bull,stock,,,,0.08753851513769262,FME.DE,FRESEN.MED.CARE,DE0005785802,FME.DE,FME.DE,Pharma & Gesundheit,Healthcare,Medical Care Facilities,Germany,EUR,40.130001068115234,37.13,-3.169578803312312,16.61,0.0,40.2,Seitwärts,60.1,Zyklus-Hoch,0.05710122558809383,0.03388312095581392,38.814833374023436,0.2863207590380736,0.2843020189875169,0.26920641887056695,828214.5,33236248.769628525,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,FME.DE,FME.DE,Medical Care Facilities,True,True
ENR.DE,SIEMENS ENERGY,ENR.DE,150.24000549316406,EUR,63.25545280327793,13.48,0.0,Seitwärts,0.0,0.0,62.5,86.5,Zyklus-Hoch,0.0,72.403,752.0,0.0,1.0,28795244.0,0.0,0.0,-80.39,-80.39,0.247,14.27,"[0.0, 0.0, 0.0, 13.54, 25.0]",,43.1,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.48066298342541436, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE000ENER6Y0,ENR.DE,ENR.DE,Energie,142.2,0.5029621119669203,0.31480415347614454,0.27950113957018397,1772906.95,266361549.90686873,149.3333324432373,0.006071471352662616,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.10158969309413479,Industrials,Specialty Industrial Machinery,Germany,EUR,-0.5691598779700824,63.25545280327793,86.5,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",36.44,48.63,,bull,stock,,,,0.08753851513769262,ENR.DE,SIEMENS ENERGY,DE000ENER6Y0,ENR.DE,ENR.DE,Energie,Industrials,Specialty Industrial Machinery,Germany,EUR,150.24000549316406,142.2,63.25545280327793,13.48,0.0,43.1,Seitwärts,62.5,Zyklus-Hoch,-0.10158969309413479,0.006071471352662616,149.3333324432373,0.5029621119669203,0.31480415347614454,0.27950113957018397,1772906.95,266361549.90686873,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,False,OK,,,ENR.DE,ENR.DE,Specialty Industrial Machinery,True,True
XRP-EUR,XRP (KRYPTO),XRP-EUR,1.193600058555603,EUR,-53.01911621926333,11.22,0.0,Seitwärts,0.0,0.0,40.7,29.1,Zyklus-neutral,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 70.92, 25.0]",0.0,40.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8674033149171271, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,XRP-EUR,XRP-EUR,Krypto 🪙,1.6,0.5378416212200903,0.3511246647505797,0.677810860736602,3190819275.55,3808562074.136827,1.0990950617194175,0.08598437034949691,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.002718081108846304,Cryptocurrency,Digital Currency,Global,EUR,-4.2708318992089715,-53.01911621926333,29.1,crypto,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto",36.25,58.78,,bull,stock,,,,0.08753851513769262,XRP-EUR,XRP (KRYPTO),,XRP-EUR,XRP-EUR,Krypto 🪙,Cryptocurrency,Digital Currency,Global,EUR,1.193600058555603,1.6,-53.01911621926333,11.22,0.0,40.3,Seitwärts,40.7,Zyklus-neutral,0.002718081108846304,0.08598437034949691,1.0990950617194175,0.5378416212200903,0.3511246647505797,0.677810860736602,3190819275.55,3808562074.136827,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,True,True,OK,XRP,EUR,CRYPTO:XRP,XRP,Krypto,True,True
LC0A.MU,LUCKIN COFFEE,LC0A.MU,32.0,USD,1.9108292635635626,28.45,0.0,Seitwärts,0.0,0.0,56.1,90.2,Zyklus-Hoch,27.39,41.484,0.0,6359557632.0,94941388800.0,46124539904.0,6.7,50.2,8.48,58.68,1.66,7.79,"[100.0, 54.78, 0.0, 9.77, 32.51]",16.32204,60.1,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.0, ""liquidity"": 0.0055248618784530246, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US54951L1098,LC0A.MU,LC0A.MU,Konsum & Lifestyle,32.6,0.46253988234125626,0.29680496107393173,0.3224043641806166,1234.6,39507.2,29.1210000705719,0.098863360545693,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,0.12090479087143136,Consumer Cyclical,Restaurants,China,USD,5.2631592156154205,1.9108292635635626,90.2,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household",60.05,50.41,,bull,stock,,,,0.08753851513769262,LC0A.MU,LUCKIN COFFEE,US54951L1098,LC0A.MU,LC0A.MU,Konsum & Lifestyle,Consumer Cyclical,Restaurants,China,USD,32.0,32.6,1.9108292635635626,28.45,0.0,60.1,Seitwärts,56.1,Zyklus-Hoch,0.12090479087143136,0.098863360545693,29.1210000705719,0.46253988234125626,0.29680496107393173,0.3224043641806166,1234.6,39507.2,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,False,False,OK,,,LC0A.MU,LC0A.MU,Restaurants,True,False
NXP,NXP SEMICONDUCTORS NV,NXP,14.210000038146973,USD,6.037610088566159,23.56,0.0,Seitwärts,0.0,0.0,48.7,100.0,Zyklus-Hoch,1.13,100.0,446.0,0.0,741452096.0,34414504.0,0.0,9.1,24.21,33.31,4.03,15.78,"[18.2, 2.26, 0.0, 0.0, 25.0]",0.0,43.9,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.06077348066298338, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",NL0009538784,NXP,NXP,Tech 💻,13.93,0.07720928804226188,0.05523852047446626,0.03363126471185118,141275.55,2007525.5708892343,14.027186183929443,0.013032824389753506,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.011880798467317932,Financial Services,Asset Management,United States,USD,0.07042414800111363,6.037610088566159,100.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software",46.86,32.87,,bull,stock,,,,0.08753851513769262,NXP,NXP SEMICONDUCTORS NV,NL0009538784,NXP,NXP,Tech 💻,Financial Services,Asset Management,United States,USD,14.210000038146973,13.93,6.037610088566159,23.56,0.0,43.9,Seitwärts,48.7,Zyklus-Hoch,-0.011880798467317932,0.013032824389753506,14.027186183929443,0.07720928804226188,0.05523852047446626,0.03363126471185118,141275.55,2007525.5708892343,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,False,False,OK,,,NXP,NXP,Asset Management,True,False
XSDG.F,SAMSUNG SDI,XSDG.F,85.5999984741211,EUR,155.52238350483907,11.59,3.73,BUY,59.4,74.42,60.6,36.7,Zyklus-neutral,-2.59,46.177,40.0,0.0,9084264775680.0,13266999836672.0,0.0,2.8,-4.89,-2.09,0.892,0.05,"[5.6, 0.0, 0.0, 83.25, 25.0]",0.0,43.7,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.03314917127071826, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7960542030,XSDG.F,XSDG.F,Energie,57.8,0.7459262169207388,0.47062457437801236,0.4524271696516611,4521.35,387027.55310096743,63.78400020599365,0.3420293207963059,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.13213944980676584,Industrials,Electrical Equipment & Parts,South Korea,EUR,9.743587787334729,155.52238350483907,36.7,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification",37.4,60.55,,bull,stock,,,,0.08753851513769262,XSDG.F,SAMSUNG SDI,US7960542030,XSDG.F,XSDG.F,Energie,Industrials,Electrical Equipment & Parts,South Korea,EUR,85.5999984741211,57.8,155.52238350483907,11.59,3.73,43.7,BUY,60.6,Zyklus-neutral,-0.13213944980676584,0.3420293207963059,63.78400020599365,0.7459262169207388,0.47062457437801236,0.4524271696516611,4521.35,387027.55310096743,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,False,False,OK,,,XSDG.F,XSDG.F,Electrical Equipment & Parts,True,False
SLVR.V,SILVER TIGER,SLVR.V,0.7300000190734863,CAD,0.0,9.22,0.0,Seitwärts,0.0,0.0,67.6,11.8,Zyklus-Tief,-4.86,100.0,0.0,-4825026.0,488284608.0,1.0,-0.99,0.0,0.0,0.0,16.853,14.6,"[0.0, 0.0, 0.0, 88.22, 43.18]",35.357143,25.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.03314917127071826, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA82831T1093,SLVR.V,SLVR.V,Edelmetalle ⛏️,1.29,0.8526655510836472,0.4791551409014639,0.5037593947896938,615646.0,449421.5917425156,0.8361750009655953,0.0284928553377066,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.1600714771977183,Basic Materials,Other Precious Metals & Mining,Canada,CAD,3.614461638270328,0.0,11.8,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",37.94,73.53,,bull,stock,,,,0.08753851513769262,SLVR.V,SILVER TIGER,CA82831T1093,SLVR.V,SLVR.V,Edelmetalle ⛏️,Basic Materials,Other Precious Metals & Mining,Canada,CAD,0.7300000190734863,1.29,0.0,9.22,0.0,25.3,Seitwärts,67.6,Zyklus-Tief,-0.1600714771977183,0.0284928553377066,0.8361750009655953,0.8526655510836472,0.4791551409014639,0.5037593947896938,615646.0,449421.5917425156,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,True,False,False,OK,,,SLVR.V,SLVR.V,Other Precious Metals & Mining,True,False
FRES.L,FRESNILLO PLC,FRES.L,3170.0,GBp,80.89146897764776,36.15,5.71,BUY,4472.0,5968.4,85.5,21.4,Zyklus-neutral,13.85,20.456,90.0,1243160320.0,27399075840.0,3944284928.0,4.54,30.1,11.56,41.66,5.092,15.79,"[60.2, 27.7, 0.0, 98.63, 15.53]",15.260902,52.1,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.0, ""liquidity"": 0.8784530386740331, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",GB00B2QPKJ12,FRES.L,FRES.L,Edelmetalle ⛏️,4140.0,0.57360168107926,0.3567294728125369,0.450869549748357,1381269.1,4378623047.0,3220.195848388672,-0.015587824701342012,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,-0.05715119651173295,Basic Materials,Other Precious Metals & Mining,Mexico,GBp,1.407549584133072,80.89146897764776,21.4,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",68.93,41.23,,bull,stock,,,,0.08753851513769262,FRES.L,FRESNILLO PLC,GB00B2QPKJ12,FRES.L,FRES.L,Edelmetalle ⛏️,Basic Materials,Other Precious Metals & Mining,Mexico,GBp,3170.0,4140.0,80.89146897764776,36.15,5.71,52.1,BUY,85.5,Zyklus-neutral,-0.05715119651173295,-0.015587824701342012,3220.195848388672,0.57360168107926,0.3567294728125369,0.450869549748357,1381269.1,4378623047.0,bull,0.08753851513769262,bull,0.12192434369657046,2026-08-28,False,True,False,OK,,,FRES.L,FRES.L,Other Precious Metals & Mining,False,True
