Ticker,Name,Yahoo,ISIN,Symbol,YahooSymbol,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,OpportunityScore,RiskScore,ScoreDiversificationPenalty,ScoreDiversificationBreakdown,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_1d_pct,perf_1y_pct,perf_pct,score,crv,confidence,diversification_penalty,elliott_signal,mc_chance,cycle,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,TrendOK,LiquidityOK
BE0003470755,SOLVAY S.A. A,SOLB.BR,BE0003470755,SOLB.BR,SOLB.BR,27.639999389648438,EUR,-7.401120401892369,16.72,0.0,Seitwärts,0.0,0.0,51.3,100.0,Zyklus-Hoch,12.58,174545.0,868.0,86625000.0,4766044672.0,4905999872.0,1.82,-3.9,3.14,-0.76,1413.0,29.14,"[0.0, 25.16, 0.0, 0.0, 17.0]",10.491425,48.4,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.4428378378378378, ""liquidity"": 0.1258278145695364, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Experimente,25.84,0.28386888287261725,0.18758033256547754,0.2433092270294095,445308.9,12308337.724205017,26.9360769367218,0.026133072554711312,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.010421114073838167,Basic Materials,Chemicals,Belgium,,-0.7183935411037012,-7.401120401892369,41.23,44.23,0.79,"{""penalty_points"": 0.79, ""label"": ""low"", ""category"": ""Basic Materials"", ""category_share"": 0.2067, ""category_penalty"": 0.79, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,SOLB.BR,SOLVAY S.A. A,BE0003470755,SOLB.BR,SOLB.BR,Experimente,Basic Materials,Chemicals,Belgium,,27.639999389648438,25.84,-0.7183935411037012,-7.401120401892369,-7.401120401892369,16.72,0.0,48.4,0.79,Seitwärts,51.3,100.0,Zyklus-Hoch,0.010421114073838167,0.026133072554711312,26.9360769367218,0.28386888287261725,0.18758033256547754,0.2433092270294095,445308.9,12308337.724205017,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,SOLB.BR,SOLB.BR,Chemicals,Fundament,pillar,55,heuristic from official taxonomy,"materials, mining",True,True
,URANIUM ENERGY CORP,UEC,,UEC,UEC,15.104999542236328,USD,136.38497430116306,15.99,0.0,Seitwärts,0.0,0.0,65.3,15.0,Zyklus-Tief,-7.29,147.0,0.0,-61173248.0,7445595648.0,49750000.0,-0.82,0.0,-156.46,-156.46,27716.0,85.09,"[0.0, 0.0, 92.65, 85.02, 0.0]",225.37932,61.6,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.7717117117117117, ""liquidity"": 0.45033112582781465, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Mining ⛏️,19.25,0.7621087308215688,0.3940179634987354,0.3740218961538194,11946962.7,180458866.1146145,11.212375020980835,0.3471721659301916,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.28388969734294034,Energy,Uranium,United States,,-2.6739748923122253,136.38497430116306,43.17,57.49,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Energy"", ""category_share"": 0.06, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,UEC,URANIUM ENERGY CORP,,UEC,UEC,Mining ⛏️,Energy,Uranium,United States,USD,15.104999542236328,19.25,-2.6739748923122253,136.38497430116306,136.38497430116306,15.99,0.0,61.6,0.0,Seitwärts,65.3,15.0,Zyklus-Tief,0.28388969734294034,0.3471721659301916,11.212375020980835,0.7621087308215688,0.3940179634987354,0.3740218961538194,11946962.7,180458866.1146145,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,UEC,UEC,Uranium,Fundament,pillar,45,heuristic from official taxonomy,"grid, storage, electrification",True,True
,FLUENCE ENERGY INC,FLNC,,FLNC,FLNC,17.674999237060547,USD,151.42245675043014,15.51,0.0,Seitwärts,0.0,0.0,61.4,3.7,Zyklus-Tief,-14.46,82778.0,0.0,-98396624.0,2566774016.0,2551276032.0,-3.83,154.4,-2.04,152.36,1483.0,75.93,"[100.0, 0.0, 0.0, 96.3, 0.0]",87.467186,49.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.528063063063063, ""liquidity"": 0.3708609271523179, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Energie ⚡,29.16,1.107706954915275,0.7047067898992807,0.5095108927162413,7259645.45,128314227.79008007,13.500300018787383,0.3092301069208492,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,-0.03251013007989967,Utilities,Utilities - Renewable,United States,,-4.252437087455762,151.42245675043014,48.29,75.61,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Utilities"", ""category_share"": 0.0267, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,FLNC,FLUENCE ENERGY INC,,FLNC,FLNC,Energie ⚡,Utilities,Utilities - Renewable,United States,USD,17.674999237060547,29.16,-4.252437087455762,151.42245675043014,151.42245675043014,15.51,0.0,49.3,0.0,Seitwärts,61.4,3.7,Zyklus-Tief,-0.03251013007989967,0.3092301069208492,13.500300018787383,1.107706954915275,0.7047067898992807,0.5095108927162413,7259645.45,128314227.79008007,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,FLNC,FLNC,Utilities - Renewable,Energie,pillar,45,heuristic from official taxonomy,"grid, storage, electrification",True,True
CA7142661031,Perpetua Resources,PPTA,CA7142661031,PPTA,PPTA,28.219999313354492,USD,190.32920306678892,15.45,0.0,Seitwärts,0.0,0.0,64.9,33.6,Zyklus-neutral,-14.54,9.0,0.0,-62575000.0,3159208448.0,1.0,-1.98,0.0,0.0,0.0,42247.0,69.23,"[0.0, 0.0, 99.55, 66.44, 100.0]",-434.99997,66.4,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.7884684684684684, ""liquidity"": 0.23178807947019864, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Edelmetalle ⛏️,,0.814635048920213,0.6399792961423443,0.3172136393978049,2097111.95,59180497.7890275,20.82357500553131,0.3551947398973754,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.28830334596998886,Basic Materials,Other Precious Metals & Mining,United States,,-2.217606664802052,190.32920306678892,44.37,60.01,0.79,"{""penalty_points"": 0.79, ""label"": ""low"", ""category"": ""Basic Materials"", ""category_share"": 0.2067, ""category_penalty"": 0.79, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,PPTA,Perpetua Resources,CA7142661031,PPTA,PPTA,Edelmetalle ⛏️,Basic Materials,Other Precious Metals & Mining,United States,USD,28.219999313354492,,-2.217606664802052,190.32920306678892,190.32920306678892,15.45,0.0,66.4,0.79,Seitwärts,64.9,33.6,Zyklus-neutral,0.28830334596998886,0.3551947398973754,20.82357500553131,0.814635048920213,0.6399792961423443,0.3172136393978049,2097111.95,59180497.7890275,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,PPTA,PPTA,Other Precious Metals & Mining,Fundament,pillar,55,heuristic from official taxonomy,"materials, mining",True,True
US88160R1014,Tesla,TSLA,US88160R1014,TSLA,TSLA,409.5299987792969,USD,15.650508520033135,15.09,0.0,Seitwärts,0.0,0.0,56.0,35.8,Zyklus-neutral,4.93,17763.0,0.0,3732624896.0,1566959599616.0,94827003904.0,0.24,-3.1,4.0,0.9,2164.0,44.57,"[0.0, 9.86, 0.0, 64.22, 0.0]",151.62677,49.9,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.43986486486486487, ""liquidity"": 0.9403973509933775, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,,0.617463826331673,0.40538156252103225,0.38467938176004224,61106977.9,25025140584.79352,385.7985499572754,0.061512540222480316,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,-0.0065782690203357586,Consumer Cyclical,Auto Manufacturers,United States,,-1.8948839631677705,15.650508520033135,40.13,52.37,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Consumer Cyclical"", ""category_share"": 0.0933, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,TSLA,Tesla,US88160R1014,TSLA,TSLA,Tech 💻,Consumer Cyclical,Auto Manufacturers,United States,USD,409.5299987792969,,-1.8948839631677705,15.650508520033135,15.650508520033135,15.09,0.0,49.9,0.0,Seitwärts,56.0,35.8,Zyklus-neutral,-0.0065782690203357586,0.061512540222480316,385.7985499572754,0.617463826331673,0.40538156252103225,0.38467938176004224,61106977.9,25025140584.79352,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,TSLA,TSLA,Auto Manufacturers,,none,,,,True,True
BMG0670A1099 ,AUTOSTORE HOLDINGS,AUTO.OL,BMG0670A1099 ,AUTO.OL,AUTO.OL,11.40999984741211,NOK,1.4222208658854152,14.82,0.0,Seitwärts,0.0,0.0,53.0,43.6,Zyklus-neutral,5.71,35222.0,0.0,163850000.0,39791874048.0,523800000.0,0.41,-3.6,15.48,11.88,4.24,95.1,"[0.0, 11.42, 0.0, 56.35, 8.19]",28.716442,51.9,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.6413063063063063, ""liquidity"": 0.2450331125827815, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Hardware 💻,11.83,0.7147802504509237,0.5064729122365159,0.6115288227540154,5550963.45,63336492.117490195,8.843090026378631,0.29027294909092594,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.07864973181399737,Technology,Computer Hardware,Norway,,-2.810902301019591,1.4222208658854152,45.88,71.45,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Technology"", ""category_share"": 0.1667, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,AUTO.OL,AUTOSTORE HOLDINGS,BMG0670A1099,AUTO.OL,AUTO.OL,Hardware 💻,Technology,Computer Hardware,Norway,NOK,11.40999984741211,11.83,-2.810902301019591,1.4222208658854152,1.4222208658854152,14.82,0.0,51.9,0.0,Seitwärts,53.0,43.6,Zyklus-neutral,0.07864973181399737,0.29027294909092594,8.843090026378631,0.7147802504509237,0.5064729122365159,0.6115288227540154,5550963.45,63336492.117490195,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,AUTO.OL,AUTO.OL,Computer Hardware,Hardware,pillar,,derived from legacy category,,True,True
US9043111072,UNDER ARMOUR,UAA,US9043111072,UAA,UAA,7.695000171661377,USD,6.578952843115227,12.44,0.0,Seitwärts,0.0,0.0,47.3,51.3,Zyklus-neutral,-30.39,117662.0,0.0,-385754240.0,4243432192.0,4975792128.0,-9.09,-5.2,-10.44,-15.64,1431.0,109.25,"[0.0, 0.0, 0.0, 48.7, 12.88]",31.058352,55.8,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.8786036036036036, ""liquidity"": 0.32450331125827814, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Konsum & Lifestyle,6.38,0.5671012569332877,0.41754769212850756,0.4349593480175915,13190000.35,101497054.95746362,5.6556250190734865,0.3605923564080251,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.6792865213814774,Consumer Cyclical,Apparel Manufacturing,United States,,7.023645485701757,6.578952843115227,40.22,65.25,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Consumer Cyclical"", ""category_share"": 0.0933, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,UAA,UNDER ARMOUR,US9043111072,UAA,UAA,Konsum & Lifestyle,Consumer Cyclical,Apparel Manufacturing,United States,,7.695000171661377,6.38,7.023645485701757,6.578952843115227,6.578952843115227,12.44,0.0,55.8,0.0,Seitwärts,47.3,51.3,Zyklus-neutral,0.6792865213814774,0.3605923564080251,5.6556250190734865,0.5671012569332877,0.41754769212850756,0.4349593480175915,13190000.35,101497054.95746362,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,UAA,UAA,Apparel Manufacturing,,concept2,,concept2 (Konsum) – derived from legacy category,,True,True
US5502411037,LUMEN TECHN.,LUMN,US5502411037,LUMN,LUMN,8.373499870300293,USD,69.84787346579088,11.75,0.0,Seitwärts,0.0,0.0,60.8,49.3,Zyklus-neutral,0.0,100.0,0.0,-5826500096.0,24455852032.0,12401999872.0,-23.82,-8.7,-14.02,-22.72,1802.0,69.05,"[0.0, 0.0, 0.0, 50.71, 38.17]",-28.083603,52.8,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.6149099099099099, ""liquidity"": 0.3841059602649006, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Medien & Digitales 📱,9.32,0.8290305263493892,0.5107262428528155,0.47337277605647043,16394428.9,137278748.26779738,6.279667496681213,0.33343045228519896,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.02860857613238066,Communication Services,Telecom Services,United States,,-0.19666832356679542,69.84787346579088,38.62,63.57,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Communication Services"", ""category_share"": 0.06, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,LUMN,LUMEN TECHN.,US5502411037,LUMN,LUMN,Medien & Digitales 📱,Communication Services,Telecom Services,United States,,8.373499870300293,9.32,-0.19666832356679542,69.84787346579088,69.84787346579088,11.75,0.0,52.8,0.0,Seitwärts,60.8,49.3,Zyklus-neutral,0.02860857613238066,0.33343045228519896,6.279667496681213,0.8290305263493892,0.5107262428528155,0.47337277605647043,16394428.9,137278748.26779738,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,LUMN,LUMN,Telecom Services,,none,,,,True,True
US15135B1017,CENTENE CORP.,CNC,US15135B1017,CNC,CNC,41.08000183105469,USD,-26.551043077228222,11.75,0.0,Seitwärts,0.0,0.0,40.7,16.9,Zyklus-Tief,-28.68,86762.0,0.0,5197749760.0,16662495232.0,176151003136.0,31.19,23.1,-3.79,19.31,1.1,96.84,"[46.2, 0.0, 0.0, 83.06, 26.02]",9.792917,45.6,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.5194594594594595, ""liquidity"": 0.5165562913907285, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Pharma & Gesundheit,41.68,0.6016600669651533,0.6423754876473822,0.6078706062300907,7091441.4,291316425.69681704,40.12119994163513,0.023897637428948793,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.10980294631275278,Healthcare,Healthcare Plans,United States,,1.232134000588836,-26.551043077228222,40.87,70.53,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Healthcare"", ""category_share"": 0.1133, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,CNC,CENTENE CORP.,US15135B1017,CNC,CNC,Pharma & Gesundheit,Healthcare,Healthcare Plans,United States,,41.08000183105469,41.68,1.232134000588836,-26.551043077228222,-26.551043077228222,11.75,0.0,45.6,0.0,Seitwärts,40.7,16.9,Zyklus-Tief,0.10980294631275278,0.023897637428948793,40.12119994163513,0.6016600669651533,0.6423754876473822,0.6078706062300907,7091441.4,291316425.69681704,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,True,False,OK,,,CNC,CNC,Healthcare Plans,,none,,,,True,True
,NXP SEMICONDUCTORS NV,NXP,,NXP,NXP,14.46090030670166,USD,3.4427847079881557,25.25,0.0,Seitwärts,0.0,0.0,48.7,100.0,Zyklus-Hoch,1.13,100.0,446.0,0.0,741452096.0,34414504.0,0.0,9.1,24.21,33.31,4.03,15.78,"[18.2, 2.26, 0.0, 0.0, 25.0]",0.0,59.1,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.4263063063063063, ""liquidity"": 0.05960264900662249, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,13.93,0.07036685688684761,0.05376440093646022,0.07054903454471972,212436.55,3072023.7710496425,13.902735619544982,0.040147831508209775,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,-0.006538801997141963,Financial Services,Asset Management,United States,,-0.3383867774339744,3.4427847079881557,47.01,25.28,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Financial Services"", ""category_share"": 0.0533, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,NXP,NXP SEMICONDUCTORS NV,,NXP,NXP,Tech 💻,Financial Services,Asset Management,United States,USD,14.46090030670166,13.93,-0.3383867774339744,3.4427847079881557,3.4427847079881557,25.25,0.0,59.1,0.0,Seitwärts,48.7,100.0,Zyklus-Hoch,-0.006538801997141963,0.040147831508209775,13.902735619544982,0.07036685688684761,0.05376440093646022,0.07054903454471972,212436.55,3072023.7710496425,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,False,False,OK,,,NXP,NXP,Asset Management,,none,,,,True,False
US7960542030,SAMSUNG SDI,XSDG.F,US7960542030,XSDG.F,XSDG.F,53.599998474121094,EUR,55.281376890026635,24.2,3.73,BUY,59.4,74.42,60.6,36.7,Zyklus-neutral,-2.59,46177.0,40.0,0.0,9084264775680.0,13266999836672.0,0.0,2.8,-4.89,-2.09,892.0,0.05,"[5.6, 0.0, 0.0, 83.25, 25.0]",0.0,45.2,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.7525225225225225, ""liquidity"": 0.019867549668874163, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Energie,57.8,0.6399638756832916,0.363019619029729,0.3901234458459174,8106.05,434484.2676311493,36.379194021224976,0.47336959809634216,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.11147829612495297,Industrials,Electrical Equipment & Parts,South Korea,,-1.1070152774400377,55.281376890026635,56.21,58.75,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Industrials"", ""category_share"": 0.1067, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,XSDG.F,SAMSUNG SDI,US7960542030,XSDG.F,XSDG.F,Energie,Industrials,Electrical Equipment & Parts,South Korea,,53.599998474121094,57.8,-1.1070152774400377,55.281376890026635,55.281376890026635,24.2,3.73,45.2,0.0,BUY,60.6,36.7,Zyklus-neutral,0.11147829612495297,0.47336959809634216,36.379194021224976,0.6399638756832916,0.363019619029729,0.3901234458459174,8106.05,434484.2676311493,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,False,False,OK,,,XSDG.F,XSDG.F,Electrical Equipment & Parts,Hardware,pillar,50,heuristic from official taxonomy,"robotics, automation",True,False
US54951L1098,LUCKIN COFFEE,LC0A.MU,US54951L1098,LC0A.MU,LC0A.MU,31.399999618530273,USD,8.275860753552667,22.43,0.0,Seitwärts,0.0,0.0,56.1,90.2,Zyklus-Hoch,27.39,41484.0,0.0,6359557632.0,94941388800.0,46124539904.0,6.7,50.2,8.48,58.68,1.66,7.79,"[100.0, 54.78, 0.0, 9.77, 32.51]",16.32204,54.7,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.31594594594594594, ""liquidity"": 0, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Konsum & Lifestyle,32.6,0.49662548769390136,0.35286603926788396,0.30857140677315853,308.0,9671.199882507324,31.355000038146972,0.0014351644180690126,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,-0.09007617575095994,Consumer Cyclical,Restaurants,China,,-0.6329137991299971,8.275860753552667,53.31,58.21,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Consumer Cyclical"", ""category_share"": 0.0933, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,LC0A.MU,LUCKIN COFFEE,US54951L1098,LC0A.MU,LC0A.MU,Konsum & Lifestyle,Consumer Cyclical,Restaurants,China,,31.399999618530273,32.6,-0.6329137991299971,8.275860753552667,8.275860753552667,22.43,0.0,54.7,0.0,Seitwärts,56.1,90.2,Zyklus-Hoch,-0.09007617575095994,0.0014351644180690126,31.355000038146972,0.49662548769390136,0.35286603926788396,0.30857140677315853,308.0,9671.199882507324,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,False,False,OK,,,LC0A.MU,LC0A.MU,Restaurants,,concept2,,concept2 (Konsum) – derived from legacy category,,True,False
,LARGO INC,LGO,,LGO,LGO,1.468500018119812,USD,-15.603447697061522,18.23,3.04,BUY,1.51,2.19,46.2,96.7,Zyklus-Hoch,-38.41,77781.0,0.0,5307000.0,244189840.0,111884000.0,2.17,11.2,-57.33,-46.13,496.0,51.58,"[22.4, 0.0, 0.0, 23.29, 57.93]",18.666666,45.1,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.7234234234234234, ""liquidity"": 0.06622516556291391, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Mining ⛏️,1.35,0.9318452362479306,0.7263200001012068,0.6468253998289063,2237211.35,3285344.9080128493,1.343542500436306,0.0930060028937878,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.5264005776278695,Basic Materials,Other Industrial Metals & Mining,Canada,,-0.7770270814505542,-15.603447697061522,53.37,74.59,0.79,"{""penalty_points"": 0.79, ""label"": ""low"", ""category"": ""Basic Materials"", ""category_share"": 0.2067, ""category_penalty"": 0.79, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,LGO,LARGO INC,,LGO,LGO,Mining ⛏️,Basic Materials,Other Industrial Metals & Mining,Canada,USD,1.468500018119812,1.35,-0.7770270814505542,-15.603447697061522,-15.603447697061522,18.23,3.04,45.1,0.79,BUY,46.2,96.7,Zyklus-Hoch,0.5264005776278695,0.0930060028937878,1.343542500436306,0.9318452362479306,0.7263200001012068,0.6468253998289063,2237211.35,3285344.9080128493,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,False,False,OK,,,LGO,LGO,Other Industrial Metals & Mining,Fundament,pillar,50,heuristic from official taxonomy,"robotics, automation",True,False
US9850871057 ,YASKAWA EL. CORP.,YASKY,US9850871057 ,YASKY,YASKY,69.06999969482422,USD,26.448933413878706,17.29,0.0,Seitwärts,0.0,0.0,55.7,68.1,Zyklus-neutral,0.0,24901.0,129.0,0.0,101908422656.0,539219984384.0,0.0,0.0,6.87,6.87,2139.0,0.0,"[0.0, 0.0, 0.0, 31.91, 25.0]",0.0,71.3,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.8020270270270271, ""liquidity"": 0.026490066225165587, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Hardware 💻,66.06,0.5016838298195597,0.3253296116269384,0.3676670699804906,10095.9,697323.8099189758,50.21828500747681,0.3753954298626616,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,0.28773146344417233,Industrials,Electrical Equipment & Parts,Japan,,-0.5614733584636933,26.448933413878706,45.18,57.51,0.0,"{""penalty_points"": 0.0, ""label"": ""low"", ""category"": ""Industrials"", ""category_share"": 0.1067, ""category_penalty"": 0.0, ""crypto_share"": 0.0, ""crypto_penalty"": 0.0}",,bull,stock,,,,0.0561018378371283,YASKY,YASKAWA EL. CORP.,US9850871057,YASKY,YASKY,Hardware 💻,Industrials,Electrical Equipment & Parts,Japan,USD,69.06999969482422,66.06,-0.5614733584636933,26.448933413878706,26.448933413878706,17.29,0.0,71.3,0.0,Seitwärts,55.7,68.1,Zyklus-neutral,0.28773146344417233,0.3753954298626616,50.21828500747681,0.5016838298195597,0.3253296116269384,0.3676670699804906,10095.9,697323.8099189758,bull,0.0561018378371283,bear,-0.3231019928707598,2026-02-17,True,False,False,OK,,,YASKY,YASKY,Electrical Equipment & Parts,Hardware,pillar,50,heuristic from official taxonomy,"robotics, automation",True,False
