Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official
LGO,LARGO INC,LGO,1.149999976158142,USD,-35.39325872796185,0.0,3.04,BUY,1.51,2.19,46.2,96.7,Zyklus-Hoch,-38.41,77.781,0.0,5307000.0,244189840.0,111884000.0,2.17,11.2,-57.33,-46.13,0.496,51.58,"[22.4, 0.0, 0.0, 23.29, 57.93]",18.666666,32.0,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0672316384180791, ""liquidity"": 0.062146892655367214, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA5170971017,LGO,LGO,Mining ⛏️,1.35,0.9419726230781584,0.7384776175093875,0.6468253998289063,1622487.8,1865860.9313168766,1.3472000017762185,-0.14637769103182718,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.17710529202726766,Basic Materials,Other Industrial Metals & Mining,Canada,USD,0.0,-35.39325872796185,96.7,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",49.74,72.97,,bear,stock,,,,-0.02836744942169689,LGO,LARGO INC,CA5170971017,LGO,LGO,Mining ⛏️,Basic Materials,Other Industrial Metals & Mining,Canada,USD,1.149999976158142,1.35,-35.39325872796185,0.0,3.04,32.0,BUY,46.2,Zyklus-Hoch,0.17710529202726766,-0.14637769103182718,1.3472000017762185,0.9419726230781584,0.7384776175093875,0.6468253998289063,1622487.8,1865860.9313168766,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,False,False,AVOID,,,LGO,LGO,Other Industrial Metals & Mining
MGMA.V,MAGMA SILVER,MGMA.V,0.17499999701976776,CAD,39.99999761581421,0.0,0.0,Seitwärts,0.0,0.0,60.8,23.3,Zyklus-neutral,-2465.46,100.0,0.0,-1205764.0,23695312.0,1.0,-5.09,0.0,0.0,0.0,4.323,0.0,"[0.0, 0.0, 0.0, 76.72, 25.0]",0.0,26.2,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.05677966101694913, ""liquidity"": 0.005649717514124242, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA5589221004,MGMA.V,MGMA.V,Edelmetalle ⛏️,0.36,1.4048167229315858,0.6081300505759165,0.6530612275929115,374864.3,65601.25138281733,0.22379999950528146,-0.21805184358082208,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.4061817380984928,Basic Materials,Other Industrial Metals & Mining,Canada,CAD,2.9411736347271455,39.99999761581421,23.3,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",29.93,81.35,,bear,stock,,,,-0.02836744942169689,MGMA.V,MAGMA SILVER,CA5589221004,MGMA.V,MGMA.V,Edelmetalle ⛏️,Basic Materials,Other Industrial Metals & Mining,Canada,CAD,0.17499999701976776,0.36,39.99999761581421,0.0,0.0,26.2,Seitwärts,60.8,Zyklus-neutral,-0.4061817380984928,-0.21805184358082208,0.22379999950528146,1.4048167229315858,0.6081300505759165,0.6530612275929115,374864.3,65601.25138281733,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,False,False,AVOID,,,MGMA.V,MGMA.V,Other Industrial Metals & Mining
NEM.AX,NEWMONT CORP.,NEM.AX,146.85000610351562,AUD,95.77224665203524,6.9,0.0,Seitwärts,0.0,0.0,76.4,43.9,Zyklus-neutral,22.88,16.914,90.0,9337749504.0,182633725952.0,21503000576.0,5.11,20.0,33.42,53.42,2.039,11.57,"[40.0, 45.76, 0.0, 56.08, 21.98]",13.116383,78.3,HIGH,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.7379590395480227, ""liquidity"": 0.35593220338983045, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",AU0000297962,NEM.AX,NEM.AX,Edelmetalle ⛏️,180.94,0.44404130996168706,0.3407536968236984,0.2994443483642488,668700.15,98198621.10892181,132.36743099212646,0.10941192257671473,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.0015110290567051932,Basic Materials,Gold,United States,AUD,1.3597467934216123,95.77224665203524,43.9,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",64.29,47.11,,bear,stock,,,,-0.02836744942169689,NEM.AX,NEWMONT CORP.,AU0000297962,NEM.AX,NEM.AX,Edelmetalle ⛏️,Basic Materials,Gold,United States,AUD,146.85000610351562,180.94,95.77224665203524,6.9,0.0,78.3,Seitwärts,76.4,Zyklus-neutral,-0.0015110290567051932,0.10941192257671473,132.36743099212646,0.44404130996168706,0.3407536968236984,0.2994443483642488,668700.15,98198621.10892181,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,NEM.AX,NEM.AX,Gold
PAAS.TO,PAN AMER. SILVER,PAAS.TO,71.7300033569336,CAD,92.4044822503916,1.18,0.0,Seitwärts,0.0,0.0,71.7,41.7,Zyklus-neutral,11.29,13.316,97.0,996537472.0,33913999360.0,3254799872.0,2.94,19.3,19.48,38.78,2.313,68.03,"[38.6, 22.58, 0.0, 58.27, 22.51]",16.049044,62.0,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5237994350282486, ""liquidity"": 0.3220338983050848, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA6979001089,PAAS.TO,PAAS.TO,Edelmetalle ⛏️,87.0,0.5560239178029315,0.4454946959177733,0.3101121308540705,1169811.25,83910564.88947868,58.522133140563966,0.2256901706683474,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.05152097986449633,Basic Materials,Gold,Canada,CAD,4.137639688094219,92.4044822503916,41.7,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",59.87,55.09,,bear,stock,,,,-0.02836744942169689,PAAS.TO,PAN AMER. SILVER,CA6979001089,PAAS.TO,PAAS.TO,Edelmetalle ⛏️,Basic Materials,Gold,Canada,CAD,71.7300033569336,87.0,92.4044822503916,1.18,0.0,62.0,Seitwärts,71.7,Zyklus-neutral,0.05152097986449633,0.2256901706683474,58.522133140563966,0.5560239178029315,0.4454946959177733,0.3101121308540705,1169811.25,83910564.88947868,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,PAAS.TO,PAAS.TO,Gold
PKX,POSCO HOL.ADR,PKX,56.91999816894531,USD,14.355701535190079,6.46,2.86,BUY,65.49,81.98,67.1,47.7,Zyklus-neutral,0.81,45.676,278.0,0.0,19552163332096.0,69095001161728.0,0.0,-5.4,0.95,-4.45,1.896,2.67,"[0.0, 1.62, 0.0, 72.33, 23.17]",12.655211,59.5,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 1.0, ""regime_align"": 0.41716101694915253, ""liquidity"": 0.11299435028248583, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US6934831099,PKX,PKX,Fundament,63.17,0.40340171816309245,0.23088114205222632,0.25573480196403753,203105.55,11560767.53410263,55.06276323318482,0.033729417608326484,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.12424016354586287,Basic Materials,Steel,South Korea,USD,0.7433595910536495,14.355701535190079,47.7,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",55.66,39.75,,bear,stock,,,,-0.02836744942169689,PKX,POSCO HOL.ADR,US6934831099,PKX,PKX,Fundament,Basic Materials,Steel,South Korea,USD,56.91999816894531,63.17,14.355701535190079,6.46,2.86,59.5,BUY,67.1,Zyklus-neutral,0.12424016354586287,0.033729417608326484,55.06276323318482,0.40340171816309245,0.23088114205222632,0.25573480196403753,203105.55,11560767.53410263,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,PKX,PKX,Steel
PPTA,Perpetua Resources,PPTA,26.420000076293945,USD,138.44765576006378,0.0,0.0,Seitwärts,0.0,0.0,64.9,33.6,Zyklus-neutral,-14.54,0.009,0.0,-62575000.0,3159208448.0,1.0,-1.98,0.0,0.0,0.0,42.247,69.23,"[0.0, 0.0, 99.55, 66.44, 100.0]",-434.99997,48.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.13965395480225987, ""liquidity"": 0.21468926553672318, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA7142661031,PPTA,PPTA,Edelmetalle ⛏️,,0.8069666030849406,0.6364302376869905,0.328586809470124,1638979.5,43301838.51504421,23.085000023841857,0.14446610565335716,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.09023306504085149,Basic Materials,Other Precious Metals & Mining,United States,USD,4.633663668490873,138.44765576006378,33.6,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",42.9,61.23,,bear,stock,,,,-0.02836744942169689,PPTA,Perpetua Resources,CA7142661031,PPTA,PPTA,Edelmetalle ⛏️,Basic Materials,Other Precious Metals & Mining,United States,USD,26.420000076293945,,138.44765576006378,0.0,0.0,48.3,Seitwärts,64.9,Zyklus-neutral,0.09023306504085149,0.14446610565335716,23.085000023841857,0.8069666030849406,0.6364302376869905,0.328586809470124,1638979.5,43301838.51504421,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,PPTA,PPTA,Other Precious Metals & Mining
SLVR.V,SILVER TIGER,SLVR.V,0.7749999761581421,CAD,136.2804740095589,0.0,0.0,Seitwärts,0.0,0.0,67.6,11.8,Zyklus-Tief,-4.86,100.0,0.0,-4825026.0,488284608.0,1.0,-0.99,0.0,0.0,0.0,16.853,14.6,"[0.0, 0.0, 0.0, 88.22, 43.18]",35.357143,28.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.1432909604519774, ""liquidity"": 0.04519774011299438, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA82831T1093,SLVR.V,SLVR.V,Edelmetalle ⛏️,1.29,0.8465235738347587,0.45675075540256194,0.5037593947896938,1473641.35,1142072.0111156525,0.7612150016427041,0.018109173473578544,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.05778327182977383,Basic Materials,Other Precious Metals & Mining,Canada,CAD,4.729725158153664,136.2804740095589,11.8,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",40.25,75.12,,bear,stock,,,,-0.02836744942169689,SLVR.V,SILVER TIGER,CA82831T1093,SLVR.V,SLVR.V,Edelmetalle ⛏️,Basic Materials,Other Precious Metals & Mining,Canada,CAD,0.7749999761581421,1.29,136.2804740095589,0.0,0.0,28.3,Seitwärts,67.6,Zyklus-Tief,-0.05778327182977383,0.018109173473578544,0.7612150016427041,0.8465235738347587,0.45675075540256194,0.5037593947896938,1473641.35,1142072.0111156525,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,False,False,AVOID,,,SLVR.V,SLVR.V,Other Precious Metals & Mining
SOLB.BR,SOLVAY S.A. A,SOLB.BR,26.780000686645508,EUR,-13.00908946435636,0.0,0.0,Seitwärts,0.0,0.0,51.3,100.0,Zyklus-Hoch,12.58,174.545,868.0,86625000.0,4766044672.0,4905999872.0,1.82,-3.9,3.14,-0.76,1.413,29.14,"[0.0, 25.16, 0.0, 0.0, 17.0]",10.491425,51.7,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.6126059322033898, ""liquidity"": 0.10734463276836159, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",BE0003470755,SOLB.BR,SOLB.BR,Experimente,25.84,0.2743556564419932,0.19288706139139802,0.21995871902294684,419380.65,11231014.09496584,26.689577207565307,0.003387969707312255,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.09931212499895459,Basic Materials,Chemicals,Belgium,EUR,2.605365115850966,-13.00908946435636,100.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",43.43,42.87,,bear,stock,,,,-0.02836744942169689,SOLB.BR,SOLVAY S.A. A,BE0003470755,SOLB.BR,SOLB.BR,Experimente,Basic Materials,Chemicals,Belgium,EUR,26.780000686645508,25.84,-13.00908946435636,0.0,0.0,51.7,Seitwärts,51.3,Zyklus-Hoch,0.09931212499895459,0.003387969707312255,26.689577207565307,0.2743556564419932,0.19288706139139802,0.21995871902294684,419380.65,11231014.09496584,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,SOLB.BR,SOLB.BR,Chemicals
VALE,VALE S.A.,VALE,15.135000228881836,BRL,62.104819529638355,11.32,0.0,Seitwärts,0.0,0.0,80.6,3.6,Zyklus-Tief,13.27,50.201,792.0,-951249984.0,458628300800.0,213320007680.0,-0.21,7.0,14.15,21.15,1.237,43.69,"[14.0, 26.54, 0.0, 96.37, 18.54]",8.056645,74.5,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.6764477401129944, ""liquidity"": 0.5932203389830508, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",BRVALEACNOR0,VALE,VALE,Fundament,85.14,0.324217265614698,0.23119498340442773,0.19851684880775478,33239031.0,503072741.79281044,11.958851261138916,0.2655898044374905,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.21532703021153432,Basic Materials,Other Industrial Metals & Mining,Brazil,BRL,1.2374610165683642,62.104819529638355,3.6,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",61.35,34.84,,bear,stock,,,,-0.02836744942169689,VALE,VALE S.A.,BRVALEACNOR0,VALE,VALE,Fundament,Basic Materials,Other Industrial Metals & Mining,Brazil,BRL,15.135000228881836,85.14,62.104819529638355,11.32,0.0,74.5,Seitwärts,80.6,Zyklus-Tief,0.21532703021153432,0.2655898044374905,11.958851261138916,0.324217265614698,0.23119498340442773,0.19851684880775478,33239031.0,503072741.79281044,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,VALE,VALE,Other Industrial Metals & Mining
VZLA.TO,VIZSLA SILVER,VZLA.TO,4.489999771118164,CAD,33.63094974114909,0.0,0.0,Seitwärts,0.0,0.0,60.3,5.0,Zyklus-Tief,-3.22,100.0,0.0,-38075144.0,1614304768.0,1.0,-2.36,0.0,0.0,0.0,33.437,57.89,"[0.0, 0.0, 0.0, 94.98, 92.49]",-57.42399,29.6,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.18343926553672316, ""liquidity"": 0.09039548022598876, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA92859G6085,VZLA.TO,VZLA.TO,Edelmetalle ⛏️,9.02,0.6791874613812726,0.5186394816151755,0.5593952675097587,2140808.0,9612227.430007935,5.780850007534027,-0.22329765254824674,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.349961575029893,Basic Materials,Other Industrial Metals & Mining,Canada,CAD,6.146566214475491,33.63094974114909,5.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",31.96,75.02,,bear,stock,,,,-0.02836744942169689,VZLA.TO,VIZSLA SILVER,CA92859G6085,VZLA.TO,VZLA.TO,Edelmetalle ⛏️,Basic Materials,Other Industrial Metals & Mining,Canada,CAD,4.489999771118164,9.02,33.63094974114909,0.0,0.0,29.6,Seitwärts,60.3,Zyklus-Tief,-0.349961575029893,-0.22329765254824674,5.780850007534027,0.6791874613812726,0.5186394816151755,0.5593952675097587,2140808.0,9612227.430007935,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,VZLA.TO,VZLA.TO,Other Industrial Metals & Mining
WPM.TO,WHEATON PREC.,WPM.TO,173.10000610351562,CAD,59.01149006069733,16.62,3.74,BUY,214.41,269.3,76.2,38.5,Zyklus-neutral,13.05,0.099,48.0,376391360.0,87851417600.0,1830402048.0,0.43,54.5,54.72,109.22,8.089,73.33,"[100.0, 26.1, 95.05, 81.5, 16.33]",34.90334,77.8,HIGH,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.6973516949152543, ""liquidity"": 0.38983050847457634, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA9628791027,WPM.TO,WPM.TO,Edelmetalle ⛏️,202.53,0.42148883633286155,0.3723379432530425,0.306918451049779,863565.4,149483176.01078492,155.08737369537354,0.11614506054840379,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.11238285560979766,Basic Materials,Gold,Canada,CAD,4.94089682088974,59.01149006069733,38.5,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals",76.89,38.46,,bear,stock,,,,-0.02836744942169689,WPM.TO,WHEATON PREC.,CA9628791027,WPM.TO,WPM.TO,Edelmetalle ⛏️,Basic Materials,Gold,Canada,CAD,173.10000610351562,202.53,59.01149006069733,16.62,3.74,77.8,BUY,76.2,Zyklus-neutral,0.11238285560979766,0.11614506054840379,155.08737369537354,0.42148883633286155,0.3723379432530425,0.306918451049779,863565.4,149483176.01078492,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,WPM.TO,WPM.TO,Gold
NDA.DE,AURUBIS AG,NDA.DE,148.1999969482422,EUR,68.42196622104706,10.73,0.0,BUY,123.5,145.46,79.5,54.1,Zyklus-neutral,11.9,10.073,95.0,-585249984.0,7707624960.0,19295000576.0,-7.59,25.3,3.14,28.44,2.108,49.51,"[50.6, 23.8, 0.0, 65.86, 6.88]",18.59068,73.1,MED,"{""coverage"": 1.0, ""confluence"": 0.6, ""risk_clean"": 1.0, ""regime_align"": 0.5634180790960452, ""liquidity"": 0.18644067796610164, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0006766504,NDA.DE,NDA.DE,Recycling,155.7,0.3305856969223237,0.21331779369650575,0.18194540854803776,209796.3,31091811.019752502,118.18336647033692,0.25398354586082306,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.300892930750258,Industrials,Metal Fabrication,Germany,EUR,-0.40322990000674075,68.42196622104706,54.1,stock,S5 Recycling,pillar,83.0,manual thematic assignment after stack redesign,"recycling, urban mining",57.98,32.85,,bear,stock,,,,-0.02836744942169689,NDA.DE,AURUBIS AG,DE0006766504,NDA.DE,NDA.DE,Recycling,Industrials,Metal Fabrication,Germany,EUR,148.1999969482422,155.7,68.42196622104706,10.73,0.0,73.1,BUY,79.5,Zyklus-neutral,0.300892930750258,0.25398354586082306,118.18336647033692,0.3305856969223237,0.21331779369650575,0.18194540854803776,209796.3,31091811.019752502,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,NDA.DE,NDA.DE,Metal Fabrication
SGM.AX,Sims Limited,SGM.AX,19.75,AUD,32.287622781752056,5.14,,,,,,,,,,,,,,,,,,,,,,68.4,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 1.0, ""regime_align"": 0.596045197740113, ""liquidity"": 0.15254237288135597, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",AU000000SGM7,SGM.AX,SGM.AX,Recycling,,0.338372916111864,0.23188848179373997,0.20279120404544215,885081.95,17480368.5125,16.686463475227356,0.18359411683133198,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,0.16996459789947782,Industrials,Waste Management,Australia,AUD,-3.186272699435977,32.287622781752056,0.0,stock,S5 Recycling,pillar,84.0,manual gap-filling addition for metals recycling exposure,"recycling, urban mining",53.96,40.96,,bear,stock,,,,-0.02836744942169689,SGM.AX,Sims Limited,AU000000SGM7,SGM.AX,SGM.AX,Recycling,Industrials,Waste Management,Australia,AUD,19.75,,32.287622781752056,5.14,,68.4,,,,0.16996459789947782,0.18359411683133198,16.686463475227356,0.338372916111864,0.23188848179373997,0.20279120404544215,885081.95,17480368.5125,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,OK,,,SGM.AX,SGM.AX,Waste Management
TOM.OL,Tomra Systems ASA,TOM.OL,110.5,NOK,-28.502457240306423,0.0,,,,,,,,,,,,,,,,,,,,,,59.3,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 1.0, ""regime_align"": 0.5689265536723164, ""liquidity"": 0.29378531073446323, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",NO0005668905,TOM.OL,TOM.OL,Recycling,,0.3805354255972219,0.3377646388910293,0.35064932725311704,705174.2,77921749.1,136.826499710083,-0.19240790172857836,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.09579086421919902,Industrials,Specialty Industrial Machinery,Norway,NOK,-2.212389380530977,-28.502457240306423,0.0,stock,S5 Recycling,pillar,83.0,manual gap-filling addition for circular economy and sorting technology,"recycling, urban mining",45.02,50.72,,bear,stock,,,,-0.02836744942169689,TOM.OL,Tomra Systems ASA,NO0005668905,TOM.OL,TOM.OL,Recycling,Industrials,Specialty Industrial Machinery,Norway,NOK,110.5,,-28.502457240306423,0.0,,59.3,,,,-0.09579086421919902,-0.19240790172857836,136.826499710083,0.3805354255972219,0.3377646388910293,0.35064932725311704,705174.2,77921749.1,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,TOM.OL,TOM.OL,Specialty Industrial Machinery
UMI.BR,UMICORE,UMI.BR,16.06999969482422,EUR,65.9887906006299,0.0,0.0,Seitwärts,0.0,0.0,68.0,0.0,Zyklus-Tief,7.19,142.464,258.0,972513728.0,6383084544.0,16115299328.0,15.24,16.8,0.8,17.6,1.385,41.43,"[33.6, 14.38, 0.0, 100.0, 14.62]",14.204213,48.0,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.4169491525423729, ""liquidity"": 0.13559322033898302, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",BE0974320526,UMI.BR,UMI.BR,Recycling,21.36,0.45038147511267934,0.30267889963783035,0.28724391313358744,756435.3,12155915.040154267,16.0504000043869,0.0012211340796466352,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.029297311418830296,Industrials,Waste Management,Belgium,EUR,-1.8326275444664475,65.9887906006299,0.0,stock,S5 Recycling,pillar,83.0,manual thematic assignment after stack redesign,"recycling, urban mining",50.0,55.85,,bear,stock,,,,-0.02836744942169689,UMI.BR,UMICORE,BE0974320526,UMI.BR,UMI.BR,Recycling,Industrials,Waste Management,Belgium,EUR,16.06999969482422,21.36,65.9887906006299,0.0,0.0,48.0,Seitwärts,68.0,Zyklus-Tief,-0.029297311418830296,0.0012211340796466352,16.0504000043869,0.45038147511267934,0.30267889963783035,0.28724391313358744,756435.3,12155915.040154267,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,True,True,False,AVOID,,,UMI.BR,UMI.BR,Waste Management
CPB,CAMPBELLS CO.,CPB,22.100000381469727,USD,-41.33233045550265,0.0,0.0,Seitwärts,0.0,0.0,40.1,100.0,Zyklus-Hoch,14.82,184.567,535.0,630499968.0,15831613440.0,10158000128.0,3.98,-3.4,5.69,2.29,0.819,65.77,"[0.0, 29.64, 0.0, 0.0, 23.49]",11.27821,48.8,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.6301200564971753, ""liquidity"": 0.4576271186440678, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US1344291091,CPB,CPB,Konsum & Lifestyle,27.25,0.2953846766282369,0.20050120171638972,0.4563344242755234,11182180.9,247126202.1556635,29.13478253364563,-0.2414564839827429,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,-0.13174861158994133,Consumer Defensive,Packaged Foods,United States,USD,5.489258122437035,-41.33233045550265,100.0,stock,S11 Konsum,pillar,80.0,manual thematic assignment after stack redesign,"consumer staples, food, household",35.28,48.69,,bear,stock,,,,-0.02836744942169689,CPB,CAMPBELLS CO.,US1344291091,CPB,CPB,Konsum & Lifestyle,Consumer Defensive,Packaged Foods,United States,USD,22.100000381469727,27.25,-41.33233045550265,0.0,0.0,48.8,Seitwärts,40.1,Zyklus-Hoch,-0.13174861158994133,-0.2414564839827429,29.13478253364563,0.2953846766282369,0.20050120171638972,0.4563344242755234,11182180.9,247126202.1556635,bear,-0.02836744942169689,bear,-0.27862420895453655,2026-03-27,False,True,False,AVOID,,,CPB,CPB,Packaged Foods
