Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags
SNOW,SNOWFLAKE INC. A,SNOW,178.8350067138672,USD,17.36891280748909,0.0,0.0,Seitwärts,0.0,0.0,48.8,55.9,Zyklus-neutral,-53.09,125.912,0.0,1285029632.0,61811384320.0,4386721792.0,2.08,28.7,-30.76,-2.06,1.367,76.66,"[57.4, 0.0, 0.0, 44.05, 1.67]",112.415726,32.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6845637583892618, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US8334451098,SNOW,SNOW,Gehirn,212.77,0.5124447730564138,0.3527588041579087,0.4345457226281102,6856779.35,1226232181.0927558,217.90602516174317,-0.17930214834066693,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.14954849417438953,Technology,Software - Application,United States,USD,-0.33159782990638265,17.36891280748909,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
TSMN.MX,TAIWAN SEMICON.MANU.ADR/5,TSMN.MX,6075.0,MXN,69.96223266408381,65.66,2.45,BUY,6231.98,7734.88,62.8,81.8,Zyklus-Hoch,35.22,18.187,116.0,619089625088.0,159076159848448.0,3809054031872.0,0.39,20.5,45.1,65.6,2.618,16.13,"[41.0, 70.44, 0.0, 38.21, 25.0]",0.0,,,,US8740391003,TSMN.MX,TSMN.MX,Gehirn,5876.64,0.36422433394659426,0.24489397460769394,0.20342449670237261,1655.15,10055036.25,5116.873726806641,0.18724837163244024,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.12792692277118256,Technology,Semiconductors,Taiwan,MXN,-2.9862663685723434,69.96223266408381,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
TTAN,ServiceTitan,TTAN,73.62000274658203,USD,-13.924934178296445,0.0,0.0,Seitwärts,0.0,0.0,38.4,26.4,Zyklus-neutral,-16.86,10.505,0.0,124609000.0,5720048128.0,916259008.0,2.18,25.0,-23.91,1.09,4.139,95.05,"[50.0, 0.0, 0.0, 73.56, 48.95]",58.844948,50.0,MED,{},US81764X1037,TTAN,TTAN,Tech 💻,,0.5231643854406396,0.3335245807584817,0.5304939014379142,1501538.1,110543239.04609758,98.56984987258912,-0.2531184450240832,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.2871551399090726,Technology,Software - Application,United States,USD,-6.204606000423219,-13.924934178296445,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
ZETA,ZETA GLOBAL,ZETA,18.040000915527344,USD,24.07153344468278,83.39,8.58,BUY,24.9,31.9,46.3,24.7,Zyklus-neutral,-3.92,30.196,0.0,160941248.0,3953812480.0,1224702976.0,4.07,25.7,-1.86,23.84,3.011,83.76,"[51.4, 0.0, 0.0, 95.27, 53.49]",17.743103,,,,US98956A1051,ZETA,ZETA,Medien & Digitales 📱,20.1,0.7237042009026877,0.3569689698281932,0.38606558293304416,8905727.7,160659335.8614372,17.9403000164032,0.005557370781591464,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.050731443031839074,Technology,Software - Infrastructure,United States,USD,-1.0964849676561195,24.07153344468278,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
0857.HK,PETROCHINA CO.,0857.HK,10.619999885559082,HKD,94.19118504230062,0.0,0.0,Seitwärts,0.0,0.0,72.7,69.6,Zyklus-neutral,10.21,20.439,552.0,37757001728.0,1962411294720.0,2849543028736.0,1.92,2.3,5.55,7.85,1.148,26.73,"[4.6, 20.42, 0.0, 30.38, 21.24]",9.865313,27.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6644295302013423, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE1000003W8,0857.HK,0857.HK,Energie,8.81,0.2987664622306513,0.2862078029452235,0.19003112934236177,190402361.55,2022073057.871179,7.85782550573349,0.35151892566336085,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.2269005039423555,Energy,Oil & Gas Integrated,China,HKD,1.1428560529436416,94.19118504230062,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
3750.HK,CONT.AMPEREX (CATL),3750.HK,610.0,HKD,99.74577693925029,0.0,0.0,Seitwärts,0.0,0.0,73.2,82.0,Zyklus-Hoch,22.14,37.135,22.0,48903442432.0,2110351081472.0,386039808000.0,2.32,12.9,16.52,29.42,1.684,57.34,"[25.8, 44.28, 0.0, 17.96, 23.92]",23.25123,38.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7449664429530202, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE100006WS8,3750.HK,3750.HK,Energie,467.0,0.42185630454663164,0.23135636690838945,0.23832923832923836,2633489.1,1606428351.0,458.6967543029785,0.32985462460255954,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.28302231987803483,Industrials,Electrical Equipment & Parts,China,HKD,1.7514595496246788,99.74577693925029,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
ALB,ALBEMARLE CORP.,ALB,164.22500610351562,USD,130.23299468252088,0.0,0.0,Seitwärts,0.0,0.0,67.0,25.2,Zyklus-neutral,0.21,36.655,96.0,-155030256.0,24179556352.0,4946415104.0,-0.64,-3.5,-0.43,-3.93,2.273,93.0,"[0.0, 0.42, 0.0, 74.79, 0.0]",64.59475,20.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.610738255033557, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0126531013,ALB,ALB,Energie,194.95,0.6442067923424861,0.46013929425835376,0.36142908568191345,2373886.7,389851557.7965546,108.89548933029175,0.508097416279599,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.2611633029403113,Basic Materials,Specialty Chemicals,United States,USD,-2.247020176478798,130.23299468252088,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
CCJ,CAMECO CORP.,CCJ,115.4614028930664,USD,171.5638851557377,0.0,0.0,Seitwärts,0.0,0.0,73.6,23.1,Zyklus-neutral,8.1,14.854,15.0,787334656.0,51645775872.0,3464176128.0,1.52,-14.7,15.18,0.48,2.991,70.09,"[0.0, 16.2, 0.0, 76.9, 0.0]",82.52247,25.2,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.5906040268456376, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA13321L1085,CCJ,CCJ,Energie,125.9,0.5376010568832914,0.29964142501602165,0.25694508746340994,3725184.85,430115068.8169972,89.37935304641724,0.29181291828219,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.2560714113733782,Energy,Uranium,Canada,USD,0.06188014888262039,171.5638851557377,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
CVX,CHEVRON CORP,CVX,198.03500366210938,USD,35.551814139835884,0.0,0.0,Seitwärts,0.0,0.0,61.0,80.8,Zyklus-Hoch,7.16,21.239,391.0,0.0,400448815104.0,186030997504.0,0.0,-6.0,6.61,0.61,1.0,68.9,"[0.0, 14.32, 0.0, 19.2, 14.89]",19.885374,28.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7919463087248322, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US1667641005,CVX,CVX,Energie ⚡,168.91,0.2512102917744203,0.20875575605817587,0.20639720587685628,11062087.5,2190680538.5730743,154.92662704467773,0.27825027524158297,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.3453479130197743,Energy,Oil & Gas Integrated,United States,USD,3.2561711218476397,35.551814139835884,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
ENR.DE,SIEMENS ENERGY,ENR.DE,152.64999389648438,EUR,165.0431430601022,10.5,0.0,Seitwärts,0.0,0.0,62.5,86.5,Zyklus-Hoch,0.0,72.403,752.0,0.0,1.0,28795244.0,0.0,0.0,-80.39,-80.39,0.247,14.27,"[0.0, 0.0, 0.0, 13.54, 25.0]",,,,,DE000ENER6Y0,ENR.DE,ENR.DE,Energie,142.2,0.4436313993094298,0.29764777212257315,0.2287166213666455,2208032.05,337056078.9557419,111.49368350982667,0.3691358029536296,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.33164502113671057,Industrials,Specialty Industrial Machinery,Germany,EUR,-1.2613273803660618,165.0431430601022,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
ETN,Eaton Corporation plc,ETN,353.4200134277344,USD,22.17250119763341,,,,,,,,,,,,,,,,,,,,,,,,,,IE00B8KQN827,ETN,ETN,Energie,,0.342088137301263,0.23957752402793916,0.19355399513425586,2649976.3,936554659.5291778,353.4518083190918,-8.995537894862515e-05,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.027647535682201685,Industrials,Electrical Equipment & Parts,Ireland,USD,-0.6661218865813834,22.17250119763341,,stock,S3 Energie,pillar,86.0,manual gap-filling addition for grid and power management coverage,"energy, grid, electrification"
FLNC,FLUENCE ENER.,FLNC,17.020000457763672,USD,222.3484807092736,0.0,0.0,Seitwärts,0.0,0.0,61.3,3.7,Zyklus-Tief,-14.46,82.778,0.0,-98396624.0,2566774016.0,2551276032.0,-3.83,154.4,-2.04,152.36,1.483,75.93,"[100.0, 0.0, 0.0, 96.3, 0.0]",87.467186,23.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3691275167785235, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US34379V1035,FLNC,FLNC,Experimente,29.21,1.0985443993983741,0.7059566155751881,0.5414210380734725,4871496.85,82912878.61699428,14.45150001525879,0.17773244575254488,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.26055976394281444,Utilities,Utilities - Renewable,United States,USD,-0.5260090553909191,222.3484807092736,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
FLNC,FLUENCE ENERGY INC,FLNC,17.020000457763672,USD,222.3484807092736,0.0,0.0,Seitwärts,0.0,0.0,61.3,3.7,Zyklus-Tief,-14.46,82.778,0.0,-98396624.0,2566774016.0,2551276032.0,-3.83,154.4,-2.04,152.36,1.483,75.93,"[100.0, 0.0, 0.0, 96.3, 0.0]",87.467186,23.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3691275167785235, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US34379V1035,FLNC,FLNC,Energie ⚡,29.21,1.0985443993983741,0.7059566155751881,0.5414210380734725,4871496.85,82912878.61699428,14.45150001525879,0.17773244575254488,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.26055976394281444,Utilities,Utilities - Renewable,United States,USD,-0.5260090553909191,222.3484807092736,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
FSLR,FIRST SOLAR INC,FSLR,198.38999938964844,USD,45.83211495194277,0.0,0.0,Seitwärts,0.0,0.0,59.4,31.0,Zyklus-neutral,16.86,9.893,0.0,168763744.0,23129389056.0,5050625024.0,0.73,79.7,27.73,107.43,1.91,103.86,"[100.0, 33.72, 0.0, 69.03, 32.13]",9.727635,30.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.5838926174496645, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US3364331070,FSLR,FSLR,Energie,236.58,0.6351538590209506,0.4313241668507055,0.33514877842290636,2679508.4,531587669.8405578,215.93910049438477,-0.08126875153484614,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.21883594284374697,Technology,Solar,United States,USD,-0.9288392561056513,45.83211495194277,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
KEP,KOREA EL. PWR ADR 1/2,KEP,16.059999465942383,USD,109.66057161695856,106.73,5.08,BUY,23.41,31.51,78.5,12.6,Zyklus-Tief,19.12,279.916,45.0,1394938609664.0,127486264344576.0,97275598602240.0,1.09,5.6,8.47,14.07,0.481,1.78,"[11.2, 38.24, 0.0, 100.0, 30.73]",3.3700979,,,,US5006311063,KEP,KEP,Energie,21.38,0.5235140013787994,0.3265835693273908,0.3095443117837654,783603.6,12584673.397510529,15.555449948310851,0.0324355463395849,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.02283515366353117,Utilities,Utilities - Regulated Electric,South Korea,USD,-1.773705863982833,109.66057161695856,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
KEP,KOREA ELECTRIC POWER CORP,KEP,16.059999465942383,USD,109.66057161695856,106.73,5.08,BUY,23.41,31.51,78.5,12.6,Zyklus-Tief,19.12,279.916,45.0,1394938609664.0,127486264344576.0,97275598602240.0,1.09,5.6,8.47,14.07,0.481,1.78,"[11.2, 38.24, 0.0, 100.0, 30.73]",3.3700979,,,,US5006311063,KEP,KEP,Energie ⚡,21.38,0.5235140013787994,0.3265835693273908,0.3095443117837654,783603.6,12584673.397510529,15.555449948310851,0.0324355463395849,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.02283515366353117,Utilities,Utilities - Regulated Electric,South Korea,USD,-1.773705863982833,109.66057161695856,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
NEE,"NextEra Energy, Inc.",NEE,92.12000274658203,USD,30.0872972940069,,,,,,,,,,,,,,,,,,,,,,,,,,US65339F1012,NEE,NEE,Energie,,0.25818590025328364,0.19996254878338926,0.12834815026784563,10536222.75,970596868.6686001,78.57370109558106,0.17240248915502354,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.16584917051250003,Utilities,Utilities - Regulated Electric,United States,USD,0.5018536614599833,30.0872972940069,,stock,S3 Energie,pillar,84.0,manual gap-filling addition for power generation and utility exposure,"energy, grid, electrification"
OXY,OCCIDENTAL PET.,OXY,58.78010177612305,USD,30.26714364397305,41.42,1.07,BUY,46.95,51.24,47.2,75.7,Zyklus-neutral,5.96,62.221,206.0,3033125120.0,75094687744.0,26601000960.0,4.04,-7.7,8.17,0.47,0.935,51.31,"[0.0, 11.92, 0.0, 44.3, 7.41]",41.212414,,,,US6745991058,OXY,OXY,Energie,44.53,0.3879227765184882,0.29276352219241847,0.274170913760993,18782678.75,1104047768.5532236,43.88851097106934,0.33930499065848974,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.43920586979107745,Energy,Oil & Gas E&P,United States,USD,5.757646346964207,30.26714364397305,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
OXY,OCCIDENTAL PETROLEUM CORP,OXY,58.78010177612305,USD,30.26714364397305,41.42,1.07,BUY,46.95,51.24,47.2,75.7,Zyklus-neutral,5.96,62.221,206.0,3033125120.0,75094687744.0,26601000960.0,4.04,-7.7,8.17,0.47,0.935,51.31,"[0.0, 11.92, 0.0, 44.3, 7.41]",41.212414,,,,US6745991058,OXY,OXY,Energie ⚡,44.53,0.3879227765184882,0.29276352219241847,0.274170913760993,18782678.75,1104047768.5532236,43.88851097106934,0.33930499065848974,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.43920586979107745,Energy,Oil & Gas E&P,United States,USD,5.757646346964207,30.26714364397305,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
SU.PA,Schneider Electric S.E.,SU.PA,254.75,EUR,13.839027854440001,,,,,,,,,,,,,,,,,,,,,,,,,,FR0000121972,SU.PA,SU.PA,Energie,,0.3126096416219723,0.21452687038803875,0.2276547243775242,969626.6,247012376.35,235.02774978637694,0.08391456001067588,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.10565886817751136,Industrials,Electrical Equipment & Parts,France,EUR,-0.5271402074742415,13.839027854440001,,stock,S3 Energie,pillar,86.0,manual gap-filling addition for grid and electrification coverage,"energy, grid, electrification"
UEC,URANIUM ENERGY CORP,UEC,13.969900131225586,USD,172.317735274516,0.0,0.0,Seitwärts,0.0,0.0,65.3,15.0,Zyklus-Tief,-7.29,0.147,0.0,-61173248.0,7445595648.0,49750000.0,-0.82,0.0,-156.46,-156.46,27.716,85.09,"[0.0, 0.0, 92.65, 85.02, 0.0]",225.37932,19.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.4697986577181208, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US9168961038,UEC,UEC,Mining ⛏️,19.25,0.7550305963289256,0.3855559475629498,0.3579940070990495,9168074.45,128077084.46214093,12.020549528598785,0.16216817691978114,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.10587611099098226,Energy,Uranium,United States,USD,-1.2727879304592848,172.317735274516,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
XOM,EXXON MOBIL CORP,XOM,154.27499389648438,USD,46.22540114100047,42.59,0.0,BUY,125.93,136.59,68.0,91.8,Zyklus-Hoch,11.08,16.329,272.0,12923750400.0,673590607872.0,323904995328.0,1.92,-1.3,8.9,7.6,1.153,67.11,"[0.0, 22.16, 0.0, 28.24, 12.41]",18.14254,,,,US30231G1022,XOM,XOM,Energie ⚡,136.58,0.2470474347947103,0.18457814757223803,0.16053426433645412,20779361.7,3205735899.440341,117.97891296386719,0.30764888420130987,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.32378878399317634,Energy,Oil & Gas Integrated,United States,USD,1.7779337860369004,46.22540114100047,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
XSDG.F,SAMSUNG SDI,XSDG.F,56.79999923706055,EUR,78.01525585888405,49.13,3.73,BUY,59.4,74.42,60.6,36.7,Zyklus-neutral,-2.59,46.177,40.0,0.0,9084264775680.0,13266999836672.0,0.0,2.8,-4.89,-2.09,0.892,0.05,"[5.6, 0.0, 0.0, 83.25, 25.0]",0.0,,,,US7960542030,XSDG.F,XSDG.F,Energie,57.8,0.6520111223398616,0.37931352599361806,0.3035714285714286,7550.55,428871.2342393875,39.22650009155274,0.44800069097401307,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.30992203511914185,Industrials,Electrical Equipment & Parts,South Korea,EUR,-1.388887601134181,78.01525585888405,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
YCA.L,YELLOW CAKE PLC,YCA.L,613.5,GBp,43.341121495327094,0.0,0.0,Seitwärts,0.0,0.0,58.0,8.2,Zyklus-Tief,-0.45,100.0,0.0,-3478875.0,1350797696.0,5420000.0,-0.26,0.0,-153.91,-153.91,35.049,56.08,"[0.0, 0.0, 0.0, 91.83, 100.0]",-239.24458,28.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7046979865771812, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",JE00BF50RG45,YCA.L,YCA.L,Energie,679.0,0.37521555211662927,0.22576468036781805,0.17273897353021994,1294573.8,794221026.3000001,556.1640000915527,0.10309189357637139,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.14486729081467165,Energy,Uranium,Jersey,GBp,-0.7281553398058249,43.341121495327094,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
2899.HK,ZIJIN MINING,2899.HK,39.720001220703125,HKD,153.48820281081723,0.0,0.0,Seitwärts,0.0,0.0,77.8,53.8,Zyklus-neutral,28.01,74.84,129.0,31392294912.0,1275161870336.0,327443021824.0,2.46,8.1,13.91,22.01,1.199,46.16,"[16.2, 56.02, 0.0, 46.24, 20.58]",16.63815,34.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8389261744966443, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE100000502,2899.HK,2899.HK,Fundament,43.4,0.47534893204141565,0.35878600957869056,0.22653726876106872,59960914.5,2381647597.1344757,30.175391645431517,0.3163044141207241,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.2164679127296789,Basic Materials,Gold,China,HKD,-0.10059633430219428,153.48820281081723,0.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals"
AAGFF,AFTERMATH SILVER,AAGFF,0.75,USD,81.15941830762404,0.0,0.0,Seitwärts,0.0,0.0,63.2,32.9,Zyklus-neutral,-39.66,100.0,0.0,-10936923.0,254957904.0,1.0,-4.29,0.0,0.0,0.0,8.209,9.68,"[0.0, 0.0, 0.0, 67.13, 25.0]",0.0,14.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.020134228187919434, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA00831V2057,AAGFF,AAGFF,Edelmetalle ⛏️,0.86,0.9167527331091919,0.4379790171626258,0.4049159027042465,844683.3,633512.4750000001,0.6336350007355214,0.18364673531197373,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.10375119906540764,Basic Materials,Other Industrial Metals & Mining,Canada,USD,-5.063293717874329,81.15941830762404,0.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals"
ABX.TO,BARRICK MINING,ABX.TO,60.709999084472656,CAD,135.46690649190415,0.0,0.0,Seitwärts,0.0,0.0,78.7,31.3,Zyklus-neutral,20.68,14.509,360.0,4054125056.0,114651471872.0,16956000256.0,3.54,64.5,29.45,93.95,2.922,63.7,"[100.0, 41.36, 0.0, 68.68, 29.71]",11.472485,41.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.5302013422818792, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA06849F1080,ABX.TO,ABX.TO,Edelmetalle ⛏️,70.41,0.4165230567600252,0.33802585286240017,0.16323406965177534,8357869.65,507406258.79964185,46.602603149414065,0.302716908105507,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.0984537096774768,Basic Materials,Gold,Canada,CAD,-1.6523577925280475,135.46690649190415,0.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals"
AEM,AGNICO EAGLE,AEM,219.2100067138672,USD,119.16828728662261,114.13,3.41,BUY,225.0,284.12,75.8,50.1,Zyklus-neutral,15.67,1.427,76.0,3510760960.0,104343330816.0,10567577600.0,3.36,41.9,32.62,74.52,2.12,72.91,"[83.8, 31.34, 28.65, 69.91, 22.95]",16.093971,,,,CA0084741085,AEM,AEM,Edelmetalle ⛏️,215.18,0.4196990370604382,0.35379926811549356,0.1635942930771377,2422842.6,531111342.6126435,162.49751686096192,0.34900527065549114,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.36275827448087794,Basic Materials,Gold,Canada,USD,-1.6157223123616116,119.16828728662261,0.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals"
AG.TO,FIRST MAJESTIC,AG.TO,34.02000045776367,CAD,286.0460676769159,100.1,6.88,BUY,38.2,54.45,75.9,36.4,Zyklus-neutral,4.21,7.886,9.0,215490000.0,15916909568.0,965571008.0,1.35,95.1,7.07,102.17,3.379,54.01,"[100.0, 8.42, 0.0, 83.64, 22.11]",26.672178,,,,CA32076V1031,AG.TO,AG.TO,Edelmetalle ⛏️,34.68,0.7141681340994854,0.46446340120730073,0.3012999001562694,1941128.3,66037185.65457802,19.386917924880983,0.7547915862429444,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,0.6127467477464804,Basic Materials,Silver,Canada,CAD,-2.5494110384947866,286.0460676769159,0.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals"
