Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags
SNOW,SNOWFLAKE INC. A,SNOW,338.19500732421875,USD,55.16379010218755,0.0,0.0,Seitwärts,0.0,0.0,48.8,55.9,Zyklus-neutral,-53.09,125.912,0.0,1285029632.0,61811384320.0,4386721792.0,2.08,28.7,-30.76,-2.06,1.367,76.66,"[57.4, 0.0, 0.0, 44.05, 1.67]",112.415726,32.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6845637583892618, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US8334451098,SNOW,SNOW,Gehirn,212.77,0.6527122667988102,0.36902300000134136,0.5630006703868291,5406096.0,1828314676.3154297,222.3062247467041,0.5213024633455876,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.4347161235228336,Technology,Software - Application,United States,USD,2.167548350154336,55.16379010218755,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
TSMN.MX,TAIWAN SEMICON.MANU.ADR/5,TSMN.MX,7360.0,MXN,52.84978480452109,65.66,2.45,BUY,6231.98,7734.88,62.8,81.8,Zyklus-Hoch,35.22,18.187,116.0,619089625088.0,159076159848448.0,3809054031872.0,0.39,20.5,45.1,65.6,2.618,16.13,"[41.0, 70.44, 0.0, 38.21, 25.0]",0.0,,,,US8740391003,TSMN.MX,TSMN.MX,Gehirn,5876.64,0.3768702750649434,0.22981885646707362,0.21477512232104956,953.95,7021072.0,6614.570544433594,0.11269506471492896,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.05979167079559555,Technology,Semiconductors,Taiwan,MXN,4.71051723380973,52.84978480452109,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
TTAN,ServiceTitan,TTAN,54.9900016784668,USD,-51.75892384506766,0.0,0.0,Seitwärts,0.0,0.0,38.4,26.4,Zyklus-neutral,-16.86,10.505,0.0,124609000.0,5720048128.0,916259008.0,2.18,25.0,-23.91,1.09,4.139,95.05,"[50.0, 0.0, 0.0, 73.56, 48.95]",58.844948,50.0,MED,{},US81764X1037,TTAN,TTAN,Tech 💻,,0.6287891092931644,0.5021435829863427,0.5332878235231756,3551162.75,195278445.58300877,77.29884983062745,-0.28860517589902623,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.16505915147693295,Technology,Software - Application,United States,USD,-6.272365101975375,-51.75892384506766,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
ZETA,ZETA GLOBAL,ZETA,30.655000686645508,USD,48.73847539455556,83.39,8.58,BUY,24.9,31.9,46.3,24.7,Zyklus-neutral,-3.92,30.196,0.0,160941248.0,3953812480.0,1224702976.0,4.07,25.7,-1.86,23.84,3.011,83.76,"[51.4, 0.0, 0.0, 95.27, 53.49]",17.743103,,,,US98956A1051,ZETA,ZETA,Medien & Digitales 📱,20.1,0.6660112904728981,0.35980339930701977,0.4036885074504244,6355390.4,194824497.0759003,20.618574991226197,0.4867662144299547,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.6007566184371782,Technology,Software - Infrastructure,United States,USD,-0.6320897647098422,48.73847539455556,0.0,stock,S2 Gehirn,pillar,85.0,manual thematic assignment after stack redesign,"ai, semis, software"
0857.HK,PETROCHINA CO.,0857.HK,9.789999961853027,HKD,41.32109929575953,0.0,0.0,Seitwärts,0.0,0.0,72.7,69.6,Zyklus-neutral,10.21,20.439,552.0,37757001728.0,1962411294720.0,2849543028736.0,1.92,2.3,5.55,7.85,1.148,26.73,"[4.6, 20.42, 0.0, 30.38, 21.24]",9.865313,27.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6644295302013423, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE1000003W8,0857.HK,0857.HK,Energie,8.81,0.2931486780246137,0.20782188261183598,0.2736484957735713,70737604.7,692521147.3145746,9.27223167181015,0.055840741298237795,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.05344423928787423,Energy,Oil & Gas Integrated,China,HKD,-1.8546407272361565,41.32109929575953,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
3750.HK,CONT.AMPEREX (CATL),3750.HK,501.0,HKD,1.2074352667368782,0.0,0.0,Seitwärts,0.0,0.0,73.2,82.0,Zyklus-Hoch,22.14,37.135,22.0,48903442432.0,2110351081472.0,386039808000.0,2.32,12.9,16.52,29.42,1.684,57.34,"[25.8, 44.28, 0.0, 17.96, 23.92]",23.25123,38.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7449664429530202, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE100006WS8,3750.HK,3750.HK,Energie,467.0,0.46047995191903285,0.28233450205229693,0.35569726378025535,2635746.35,1320508921.3500001,591.3174043273925,-0.15273929646993245,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.30610263737310295,Industrials,Electrical Equipment & Parts,China,HKD,-2.9069767441860517,1.2074352667368782,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
ALB,ALBEMARLE CORP.,ALB,115.81500244140625,USD,46.13637048454464,0.0,0.0,Seitwärts,0.0,0.0,67.0,25.2,Zyklus-neutral,0.21,36.655,96.0,-155030256.0,24179556352.0,4946415104.0,-0.64,-3.5,-0.43,-3.93,2.273,93.0,"[0.0, 0.42, 0.0, 74.79, 0.0]",64.59475,20.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.610738255033557, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0126531013,ALB,ALB,Energie,194.95,0.5782946033493365,0.3434681172082224,0.48929045786294934,2289076.75,265109429.38981628,155.47236133575439,-0.25507658437569525,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.2965040252806148,Basic Materials,Specialty Chemicals,United States,USD,5.796109573353281,46.13637048454464,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
CCJ,CAMECO CORP.,CCJ,92.73999786376953,USD,13.580947475846461,0.0,0.0,Seitwärts,0.0,0.0,73.6,23.1,Zyklus-neutral,8.1,14.854,15.0,787334656.0,51645775872.0,3464176128.0,1.52,-14.7,15.18,0.48,2.991,70.09,"[0.0, 16.2, 0.0, 76.9, 0.0]",82.52247,25.2,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.5906040268456376, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA13321L1085,CCJ,CCJ,Energie,125.9,0.5513797369313355,0.31251162030747764,0.36930418372360896,2615253.75,242538627.18821526,105.79699977874756,-0.12341561615437147,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.15032123035225708,Energy,Uranium,Canada,USD,2.0241983575399525,13.580947475846461,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
CVX,CHEVRON CORP,CVX,211.4600067138672,USD,37.293096798654155,0.0,0.0,Seitwärts,0.0,0.0,61.0,80.8,Zyklus-Hoch,7.16,21.239,391.0,0.0,400448815104.0,186030997504.0,0.0,-6.0,6.61,0.61,1.0,68.9,"[0.0, 14.32, 0.0, 19.2, 14.89]",19.885374,28.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7919463087248322, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US1667641005,CVX,CVX,Energie ⚡,168.91,0.23748375834335328,0.16040422464122203,0.2081099638965056,7651996.0,1618091125.5344849,180.8842953491211,0.16903463789231976,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.20730465832671485,Energy,Oil & Gas Integrated,United States,USD,-0.037811560368838926,37.293096798654155,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
ENR.DE,SIEMENS ENERGY,ENR.DE,141.8000030517578,EUR,54.78770626829077,10.5,0.0,Seitwärts,0.0,0.0,62.5,86.5,Zyklus-Hoch,0.0,72.403,752.0,0.0,1.0,28795244.0,0.0,0.0,-80.39,-80.39,0.247,14.27,"[0.0, 0.0, 0.0, 13.54, 25.0]",,,,,DE000ENER6Y0,ENR.DE,ENR.DE,Energie,142.2,0.5068587510432078,0.3270866558215531,0.29293248526496385,1740242.35,246766370.5407982,151.69635303497316,-0.06523788993749746,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.18383247892249543,Industrials,Specialty Industrial Machinery,Germany,EUR,3.413074752934908,54.78770626829077,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
ETN,Eaton Corporation plc,ETN,409.739990234375,USD,14.024569572188339,,,,,,,,,,,,,,,,,,,,,,,,,,IE00B8KQN827,ETN,ETN,Energie,,0.3926181375149017,0.27363791375655383,0.1832572226617346,1859376.0,761860704.0820312,382.1726704406738,0.07213315322080471,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.04733359766028655,Industrials,Electrical Equipment & Parts,Ireland,USD,3.001509001458369,14.024569572188339,,stock,S3 Energie,pillar,86.0,manual gap-filling addition for grid and power management coverage,"energy, grid, electrification"
FLNC,FLUENCE ENER.,FLNC,7.704999923706055,USD,3.561826135047075,0.0,0.0,Seitwärts,0.0,0.0,61.3,3.7,Zyklus-Tief,-14.46,82.778,0.0,-98396624.0,2566774016.0,2551276032.0,-3.83,154.4,-2.04,152.36,1.483,75.93,"[100.0, 0.0, 0.0, 96.3, 0.0]",87.467186,23.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3691275167785235, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US34379V1035,FLNC,FLNC,Experimente,29.21,1.2853770574016739,0.7327596635142113,0.7609370141749797,6965779.25,53671328.58980322,17.757925000190735,-0.5661092203270767,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.7105156322354329,Utilities,Utilities - Renewable,United States,USD,-14.861881090409057,3.561826135047075,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
FLNC,FLUENCE ENERGY INC,FLNC,7.704999923706055,USD,3.561826135047075,0.0,0.0,Seitwärts,0.0,0.0,61.3,3.7,Zyklus-Tief,-14.46,82.778,0.0,-98396624.0,2566774016.0,2551276032.0,-3.83,154.4,-2.04,152.36,1.483,75.93,"[100.0, 0.0, 0.0, 96.3, 0.0]",87.467186,23.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3691275167785235, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US34379V1035,FLNC,FLNC,Energie ⚡,29.21,1.2853770574016739,0.7327596635142113,0.7609370141749797,6965779.25,53671328.58980322,17.757925000190735,-0.5661092203270767,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.7105156322354329,Utilities,Utilities - Renewable,United States,USD,-14.861881090409057,3.561826135047075,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
FSLR,FIRST SOLAR INC,FSLR,201.7899932861328,USD,-4.233312677858381,0.0,0.0,Seitwärts,0.0,0.0,59.4,31.0,Zyklus-neutral,16.86,9.893,0.0,168763744.0,23129389056.0,5050625024.0,0.73,79.7,27.73,107.43,1.91,103.86,"[100.0, 33.72, 0.0, 69.03, 32.13]",9.727635,30.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.5838926174496645, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US3364331070,FSLR,FSLR,Energie,236.58,0.5380123986663835,0.3506512634219274,0.399622914927828,1924151.05,388274427.4610054,228.4454010772705,-0.11668174393286046,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.23815888848808908,Technology,Solar,United States,USD,5.610501675296309,-4.233312677858381,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
KEP,KOREA EL. PWR ADR 1/2,KEP,11.354999542236328,USD,-15.764095490818264,106.73,5.08,BUY,23.41,31.51,78.5,12.6,Zyklus-Tief,19.12,279.916,45.0,1394938609664.0,127486264344576.0,97275598602240.0,1.09,5.6,8.47,14.07,0.481,1.78,"[11.2, 38.24, 0.0, 100.0, 30.73]",3.3700979,,,,US5006311063,KEP,KEP,Energie,21.38,0.4865459605032029,0.2985901243363104,0.5193465092363316,976424.6,11087300.88602829,15.187125000953674,-0.25232724814451113,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.14773961933891488,Utilities,Utilities - Regulated Electric,South Korea,USD,1.2032020676882693,-15.764095490818264,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
KEP,KOREA ELECTRIC POWER CORP,KEP,11.354999542236328,USD,-15.764095490818264,106.73,5.08,BUY,23.41,31.51,78.5,12.6,Zyklus-Tief,19.12,279.916,45.0,1394938609664.0,127486264344576.0,97275598602240.0,1.09,5.6,8.47,14.07,0.481,1.78,"[11.2, 38.24, 0.0, 100.0, 30.73]",3.3700979,,,,US5006311063,KEP,KEP,Energie ⚡,21.38,0.4865459605032029,0.2985901243363104,0.5193465092363316,976424.6,11087300.88602829,15.187125000953674,-0.25232724814451113,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.14773961933891488,Utilities,Utilities - Regulated Electric,South Korea,USD,1.2032020676882693,-15.764095490818264,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
NEE,"NextEra Energy, Inc.",NEE,81.08000183105469,USD,18.631987616293987,,,,,,,,,,,,,,,,,,,,,,,,,,US65339F1012,NEE,NEE,Energie,,0.21240823138433956,0.14102906732052084,0.16665839990450104,10355250.4,839603721.3930298,86.50816478729249,-0.06274740620824226,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.07953291782940453,Utilities,Utilities - Regulated Electric,United States,USD,0.883413039951475,18.631987616293987,,stock,S3 Energie,pillar,84.0,manual gap-filling addition for power generation and utility exposure,"energy, grid, electrification"
OXY,OCCIDENTAL PET.,OXY,59.380001068115234,USD,28.33729200681041,41.42,1.07,BUY,46.95,51.24,47.2,75.7,Zyklus-neutral,5.96,62.221,206.0,3033125120.0,75094687744.0,26601000960.0,4.04,-7.7,8.17,0.47,0.935,51.31,"[0.0, 11.92, 0.0, 44.3, 7.41]",41.212414,,,,US6745991058,OXY,OXY,Energie,44.53,0.35580200022247777,0.24027861924154234,0.2729251994841223,7386487.8,438609653.45362014,52.71389877319336,0.12645815335350985,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.12994661884250336,Energy,Oil & Gas E&P,United States,USD,0.033693493190734,28.33729200681041,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
OXY,OCCIDENTAL PETROLEUM CORP,OXY,59.380001068115234,USD,28.33729200681041,41.42,1.07,BUY,46.95,51.24,47.2,75.7,Zyklus-neutral,5.96,62.221,206.0,3033125120.0,75094687744.0,26601000960.0,4.04,-7.7,8.17,0.47,0.935,51.31,"[0.0, 11.92, 0.0, 44.3, 7.41]",41.212414,,,,US6745991058,OXY,OXY,Energie ⚡,44.53,0.35580200022247777,0.24027861924154234,0.2729251994841223,7386487.8,438609653.45362014,52.71389877319336,0.12645815335350985,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.12994661884250336,Energy,Oil & Gas E&P,United States,USD,0.033693493190734,28.33729200681041,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
SU.PA,Schneider Electric S.E.,SU.PA,287.1000061035156,EUR,28.483202744997715,,,,,,,,,,,,,,,,,,,,,,,,,,FR0000121972,SU.PA,SU.PA,Energie,,0.33335480220995867,0.2018342749562746,0.17762918089750324,698088.3,200421155.19079286,261.66624420166016,0.09719924700051963,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.03460316346925285,Industrials,Electrical Equipment & Parts,France,EUR,2.755909941030299,28.483202744997715,,stock,S3 Energie,pillar,86.0,manual gap-filling addition for grid and electrification coverage,"energy, grid, electrification"
UEC,URANIUM ENERGY CORP,UEC,10.210800170898438,USD,-16.57842841637858,0.0,0.0,Seitwärts,0.0,0.0,65.3,15.0,Zyklus-Tief,-7.29,0.147,0.0,-61173248.0,7445595648.0,49750000.0,-0.82,0.0,-156.46,-156.46,27.716,85.09,"[0.0, 0.0, 92.65, 85.02, 0.0]",225.37932,19.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.4697986577181208, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US9168961038,UEC,UEC,Mining ⛏️,19.25,0.7914824003093868,0.46861819301002156,0.5511419942495426,8710101.45,88937105.37420271,13.224554018974304,-0.22789077376460465,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.17100961748336319,Energy,Uranium,United States,USD,1.2976215097459276,-16.57842841637858,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
XOM,EXXON MOBIL CORP,XOM,162.9600067138672,USD,45.44456292737269,42.59,0.0,BUY,125.93,136.59,68.0,91.8,Zyklus-Hoch,11.08,16.329,272.0,12923750400.0,673590607872.0,323904995328.0,1.92,-1.3,8.9,7.6,1.153,67.11,"[0.0, 22.16, 0.0, 28.24, 12.41]",18.14254,,,,US30231G1022,XOM,XOM,Energie ⚡,136.58,0.2599983949429432,0.1665946487234192,0.2011225721014881,13330373.9,2172317820.24236,145.09177631378174,0.12315122782315968,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.16895341394740337,Energy,Oil & Gas Integrated,United States,USD,-0.2204265210672518,45.44456292737269,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
XSDG.F,SAMSUNG SDI,XSDG.F,84.4000015258789,EUR,174.91856491340945,49.13,3.73,BUY,59.4,74.42,60.6,36.7,Zyklus-neutral,-2.59,46.177,40.0,0.0,9084264775680.0,13266999836672.0,0.0,2.8,-4.89,-2.09,0.892,0.05,"[5.6, 0.0, 0.0, 83.25, 25.0]",0.0,,,,US7960542030,XSDG.F,XSDG.F,Energie,57.8,0.7515085379320735,0.47267890224996756,0.4524271696516611,5752.3,485494.1287773132,66.68900018692017,0.2655760513625518,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.08932521327896459,Industrials,Electrical Equipment & Parts,South Korea,EUR,-0.2364030163704678,174.91856491340945,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
YCA.L,YELLOW CAKE PLC,YCA.L,567.0,GBp,5.981308411214958,0.0,0.0,Seitwärts,0.0,0.0,58.0,8.2,Zyklus-Tief,-0.45,100.0,0.0,-3478875.0,1350797696.0,5420000.0,-0.26,0.0,-153.91,-153.91,35.049,56.08,"[0.0, 0.0, 0.0, 91.83, 100.0]",-239.24458,28.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7046979865771812, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",JE00BF50RG45,YCA.L,YCA.L,Energie,679.0,0.3336337702873865,0.20409676464795254,0.2832409972299169,1230462.75,697672379.25,585.5075,-0.03160933036724556,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.029166023047230594,Energy,Uranium,Jersey,GBp,1.3404825737265424,5.981308411214958,0.0,stock,S3 Energie,pillar,82.0,manual thematic assignment after stack redesign,"energy, grid, electrification"
2899.HK,ZIJIN MINING,2899.HK,34.41999816894531,HKD,23.05722115586828,0.0,0.0,Seitwärts,0.0,0.0,77.8,53.8,Zyklus-neutral,28.01,74.84,129.0,31392294912.0,1275161870336.0,327443021824.0,2.46,8.1,13.91,22.01,1.199,46.16,"[16.2, 56.02, 0.0, 46.24, 20.58]",16.63815,34.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.8389261744966443, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CNE100000502,2899.HK,2899.HK,Fundament,43.4,0.505714897032595,0.3046439826316811,0.3978220807776228,49238985.1,1694805776.9827256,35.05882419586182,-0.01822154740123627,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.04001704625632829,Basic Materials,Gold,China,HKD,3.363360232868362,23.05722115586828,0.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals"
AAGFF,AFTERMATH SILVER,AAGFF,0.5,USD,-23.076920255401323,0.0,0.0,Seitwärts,0.0,0.0,63.2,32.9,Zyklus-neutral,-39.66,100.0,0.0,-10936923.0,254957904.0,1.0,-4.29,0.0,0.0,0.0,8.209,9.68,"[0.0, 0.0, 0.0, 67.13, 25.0]",0.0,14.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.020134228187919434, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA00831V2057,AAGFF,AAGFF,Edelmetalle ⛏️,0.86,0.8488505703801117,0.4622629852326648,0.5487932811493527,405935.0,202967.5,0.6142250007390976,-0.18596605576401237,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.007002341097825715,Basic Materials,Other Industrial Metals & Mining,Canada,USD,5.932202747723592,-23.076920255401323,0.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals"
ABX.TO,BARRICK MINING,ABX.TO,61.09000015258789,CAD,53.501469751078325,0.0,0.0,Seitwärts,0.0,0.0,78.7,31.3,Zyklus-neutral,20.68,14.509,360.0,4054125056.0,114651471872.0,16956000256.0,3.54,64.5,29.45,93.95,2.922,63.7,"[100.0, 41.36, 0.0, 68.68, 29.71]",11.472485,41.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.5302013422818792, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA06849F1080,ABX.TO,ABX.TO,Edelmetalle ⛏️,70.41,0.48689503426831077,0.33298476509858355,0.31061419846456595,4018319.1,245479114.43214685,58.65035333633423,0.04159645556205516,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.033277690159839945,Basic Materials,Gold,Canada,CAD,2.7240607005752038,53.501469751078325,0.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals"
AEM,AGNICO EAGLE,AEM,201.51499938964844,USD,32.69506540461962,114.13,3.41,BUY,225.0,284.12,75.8,50.1,Zyklus-neutral,15.67,1.427,76.0,3510760960.0,104343330816.0,10567577600.0,3.36,41.9,32.62,74.52,2.12,72.91,"[83.8, 31.34, 28.65, 69.91, 22.95]",16.093971,,,,CA0084741085,AEM,AEM,Edelmetalle ⛏️,215.18,0.48535663588889355,0.33496099295178583,0.45804423932397453,2809984.85,566254095.3326714,187.0420987701416,0.07737777064452622,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,0.19062209575313793,Basic Materials,Gold,Canada,USD,3.0398281141207795,32.69506540461962,0.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals"
AG.TO,FIRST MAJESTIC,AG.TO,27.280000686645508,CAD,97.57530372420362,100.1,6.88,BUY,38.2,54.45,75.9,36.4,Zyklus-neutral,4.21,7.886,9.0,215490000.0,15916909568.0,965571008.0,1.35,95.1,7.07,102.17,3.379,54.01,"[100.0, 8.42, 0.0, 83.64, 22.11]",26.672178,,,,CA32076V1031,AG.TO,AG.TO,Edelmetalle ⛏️,34.68,0.7554092656422917,0.4666613979993361,0.5174444496202659,1562142.3,42615243.016637996,27.661715469360352,-0.013799389381242588,bull,0.06831280654895022,bull,0.08912358975922463,2026-09-17,-0.01629279078835899,Basic Materials,Silver,Canada,CAD,6.520890419732872,97.57530372420362,0.0,stock,S4 Fundament,pillar,84.0,manual thematic assignment after stack redesign,"materials, mining, metals"
